User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
myraocto,2025,5,layanan di hotel ini 4story staycation sangat baik dan ramah kamar hotel bersih dan wangi bagus dengan fasilitas lengkap parkir gratis kendaraan yang menginap sarapan menawarkan berbagai macam makanan lezat selera nusantara juga saya pasti akan kembali bersama anak anak liburan nanti terimakasih terima kasih liburan inn,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Kebersihan & Kenyamanan Kamar
Trihat Official,2025,3,mushola di lantai 2 pastikan arah kiblat imam dan jamaah sama sandal wudhu licin sempet terpeleset tolong di cariikan solusi nya moga direksi atau mngement membaca ini bintang 3 karena situasi ini hampir jatuh,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,negative,Fasilitas Hotel (Kolam/Gym/Spa)
Erna Kumoro,2025,5,lokasi strategis pelayanan luar biasa baik ramah nya dapet full senyum mulai dari fo sampai ruang layanan nya oke banget kamar nya luas view nya juga oke kolam nya luas pokok nya bintang 5 dech buat liburan inn sukses sll ya terima kasih buat 1 malam nya,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Lokasi & Akses Strategis
Irene Anastasya,2025,5,ini layanan hotel nya ter ter termasyhur sekali lagi buat mas satria agen layanan tamu dan tim kalian keren banget sih saya memesan kamar untuk sahabat saya sebagai kado pernikahan dari tanggal 6 8 juni kemarin posisi saya saat ini di jerman dari proses pemesanan nya pun mereka sangat komunikatif dan sangat membantu saya juga menyebutkan complimentary apa yang saya inginkan dan ter wow nya lagi mereka memberi lebih keren banget sahabat saya sangat senang sekali dengan semuanya kamar hotel sarapan complimentary dan terutama layanan yang terbaik banyak banyak termasih ya buat mas sitompul dan tim kalian sangat keren layanan baru maju membuat liburan karena terus berlibur di cikarang inn,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Pelayanan Staf & Keramahan
ryvan haryadi,2025,5,Hotel strategis kamar besar ada bak mandi bersih ac dingin smart tv lancar kolam renang besar ada untuk orang dewasa dan anak2 ditambah ada jacuzzi staff ramah parkir gratis permintaan di lobi sarapan lengkap indo korea gaya jepang ada semua ada stall indomie juga hahaha ada 1 kejadian ketika saya berenang sudah jelas disekitar kolam ada tulisan dilarang merokok tetapi ada beberapa orang merokok menyelam kolam gadis petugas tidak menegur malah mengambil asbak ketika diminta saya yang menegur orang yang merokoknya itu seharusnya pihak hotel malah memberikan ketegasan untuk hal seperti itu,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Bayu Imbangsono,2025,5,karyawan hotelnya ramah sopan pelayanan bagus fasilitas lumayan,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Pelayanan Staf & Keramahan
Zipnuph,2025,5,Staff nya ramah semua masyaallah banget kamarnya ukuran raja murah banget udah lengkap ada setrika pengering rambut bakal kembali untuk tinggal di sini lagi sangat sangat dianjurkan,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Pelayanan Staf & Keramahan
Retno Wulandari,2025,5,Semua staf hotel sangat ramah ruangannya selalu bersih wangi rapi dan nyaman sekali hotel ini sangat cocok untuk menginap karena fasilitasnya lengkap saya juga berterima kasih karena diberi tempat tidur bayi gratis jadi tidak takut bayi tidurnya tidak nyaman karena sudah terjamin kenyamanannya,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Kebersihan & Kenyamanan Kamar
agitadwi hime,2025,5,Pelayanan terbaik dan hotel nyaman sekali anak-anak ramah juga,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Pelayanan Staf & Keramahan
Kamulyan Inten,2025,5,selama menginap di hotel liburan jababeka saya merasa terbantu dengan staf hotel yang ramah dan responsif kamar yang nyaman alat mandi yang lengkap handash lotion body sabun sampo serta pengering rambut dan setrika pun ada makanan di resto nya pun terbilang sangat bervariasi dari menu barat korea cina dan indonesia senang sekali bisa mendapat pengalaman di hotel liburan jababeka meskipun belum merasakan onsen jacuzzi nya semoga bisa kembali lagi terima kasih,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Pelayanan Staf & Keramahan
Ruly Andari,2025,5,Hotel nya bagus banget dan asri kamar rapih dan bersih staf nya ramah semua ramah anak banget,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Kebersihan & Kenyamanan Kamar
adi kurniawan,2025,5,menginap di sini pada hari ke 2 lebaran 1446h ketika masuk ke area hotel disambut oleh satpam yang sangat ramah dan murah senyum untuk proses cek masuk terbilang mudah dan cepat saya dibantu oleh kak nadya di resepsionis yang ramah dan membantu oh ya parkir gratis diurus di resepsionis kamar kamar kamar sangat bersih dan modern saya pemesanan untuk kamar standar king size dengan kasur yang cukup besar interior kamar cukup modern kesempatan menginap di liburan inn ini kami lakukan untuk merayakan ultah anak kami di mana kami mendapatkan potongan kue dan sedikit dekorasi ultah untuk anak kami dari hotel anak saya sangat senang dengan perhatian ts,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Kebersihan & Kenyamanan Kamar
Yudi Mulianto,2025,5,Kondisi kamar per April 2025 sudah mulai kurang terawat ada beberapa plafon yang mengkhawatirkan beberapa kamar tvnya masih agak lama lokasi hotel dekat tempat kuliner simpang 5,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,negative,Lokasi & Akses Strategis
Eko Prayitno,2025,5,enak pokok nya mah wong di bayarke semuanya,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Harga & Value for Money
Debby Anggreni,2025,5,hotelnya bersih pegawainya ramah2 dan sarapannya enak dan banyak pilihan kolam renang jg bersiih dan terawat,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Pelayanan Staf & Keramahan
Anandita s murti,2025,5,fasilitas ruangan dan kolamnya seru sekali stafnya sangat rumah terima kasih banyak miss ara dan miss cica,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Kebersihan & Kenyamanan Kamar
Amin Prayitno,2025,1,Tolong tegur satpam karcis yang orang maluku nadanya tidak sopan saya hanya bertanya tapi dibales dengan nada tinggi satpam seperti itu dikeluarin saja jika bisa,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,negative,Pelayanan Staf & Keramahan
Priscilia Gunawan,2025,5,hotel masuk cikarang kamarnya sangat nyaman soundproof dan ada speaker bluetooth yang bisa digunakan sayangnya belum smart tv sarapan bervariasi dan mendapat compliment kopi di bar walaupun lama tinggal di sini tetap ngga bosen dengan menu sarapannya terutama kalau akhir pekan keluar semua yang enak enak hehe stafnya semuanya ramah wifi di lt3 lambat dan sering terputus semoga bisa diperbaiki kedepannya kolam renang nya cukup pendek gymnya tergolong besar ada onsen tapi tidak sempat saya coba karena ada jam jamnya untuk pria wanita secara keseluruhan sangat menyenangkan menginap di liburan inn jababeka,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Dora Malela,2025,5,sering banget ke sini tapi untuk antar tamu dari kantor kali pertama menginap resepsionis sudah kenal aku tentu saja langsung didaftarkan anggota dan dikasih telat cek keluar kamarnya bersih dan tidak bau rokok padahal merokok kamar ac dingin tempat tidur bersih dan kamar mandinya juga bersih dan wangi udara panasnya stabil banget fasilitas lengkap dan persabungan sampo sampai lotion lengkap teh dan kopi tersedia ada setrika kulkas dan pengering rambut disediakan pakaian mandi jika lupa bawa piyama sendal hotel nyaman sekali makanan sarapan ketika banyak sekali pilihan anak-anak ramah enak semua makananannya dan pelayan ramah semua kolam renang super bersih fasilitas ban renang untuk,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Kebersihan & Kenyamanan Kamar
elys dwi setyarni,2025,5,anak-anak ramah ada area bermain anak bf untuk anak yang bikin bahagia ada setrika pakaian sarapan lengkap ada indomie sudut es kafe latte nya juga enak terima kasih u liburan inn tempatnya luas kamar luas bersih,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Kebersihan & Kenyamanan Kamar
Gilang Saputra,2025,5,Pelayanan top sangat dianjurkan menginap di hotel ini lokasinya strategis akses mudah fasilitasnya oke banget sarapan variasinya banyak rasanya enak semua stafnya ramah mulai dari keamanan front office staff resto sampai ke petugas kebersihan petugas perawatan gedung juga sangat membantu pengunjung permintaan dekorasi kamar untuk merayakan ulang tahun dipenuhi staf hotel pujian spesial untuk staf front office yang bernama viali terima kasih untuk bantuannya saat saya ada kendala di kamar hotel juga untuk staf resto yang bernama salsa tim resto yang mengejutkan untuk istri saya yang pada saat itu berulang tahun tingkatkan terus pelayanannya terima kasih banyak,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Pelayanan Staf & Keramahan
AFBH,2025,5,lokasi strategis dekat dengan mall dan akses tol variasi menu sarapan banyak dan enak gratis kopi latte sabun sampo handbody conditioner dari merk dove saran lantai keramik kolam renang nya tolong dibuat keamanan lagi tidak tajam karena saya terluka dipijakan keramik tepi kolam,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Lokasi & Akses Strategis
jati galih,2025,4,dapat kamar melihatya atap malang saja kali yaa,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,neutral,Harga & Value for Money
yuyun yuningsih,2025,5,Pelayanan hotel bagus sekali mulai dari petugas keamanan tim kantor depan petugas seluruh di resto pada saat sarapan semua bagus ramah dan sangat membantu variasi makanan banyak dan rasanya enak spesial terima kasih untuk mas viali untuk kesigapannya pada saat ada kendala dan untuk mba salsa dan tim resto terima kasih yang telah memberikan kejutan ulang tahun untuk saya sangat dianjurkan,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Pelayanan Staf & Keramahan
Firda Nurmaulida,2025,4,pertama kali mampir ke sini tapi sedikit ditegur satpam penjaga saya tidak mengerti apa yang dia katakan kurang ramah saat menghadapi pengunjungi disabilitas,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,negative,Pelayanan Staf & Keramahan
dismal suteki,2025,5,Saya pesan kamar melalui aplikasi online dan saya kurang memperhatikan ternyata saya pesan kamar tipe merokok dan saya bersama keluarga tentu saja kamar ada sisa asap rokok saya mencoba berbicara dengan cs untuk pindah kamar alhamdulillah bisa di terima dan kami pindah ke kamar non merokok sebelumnya tidak menyangka bisa kereen juga saya yakin pihak hotel ke depannya akan semakin maju dengan pelayanan yang terbaik untuk tamu,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Pelayanan Staf & Keramahan
Aditya Syahputra,2025,5,pengalaman menginap di sini luar biasa lokasinya strategis deket mall dan restoran hits cocok buat liburan santai yang bikin tambah betah adalah keramahan stafnya ramah banget dan selalu sigap bantu dari cek masuk sampai cek keluar hotel ini saat banget buat yang cari staycation nyaman dengan pelayanan top pasti kembali lagi,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Pelayanan Staf & Keramahan
tegar setiawan,2025,5,ruang pertemuan nyaman luas saran akustik sangat memuaskan dan terdengar jelas fasilitas wifi tersedia proyektor lancar pelayanan baik terutama bagian tim bangkuet mas reza,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Kebersihan & Kenyamanan Kamar
Hilmy Nurul,2025,5,sempurna 1 pelayannya ramah selamat datang minum nya enak lagi panas dikasih es kopi 2 kamarnya bersih rapih wangi luas dan yang yang paling penting tidak ada bau asap rokok 3 menu sarapannya banyak enak dan yang paling penting tidak kena biaya tambahan karena saya bawa istri dan 2 orang anak 4 kolam renang nya bagus kedalaman bersih udara nya cukup mencakup banyak usia 5 parkir mobil cukup aman kebetulan dapetnya deket pintu masuk 6 harga cukup terjangkau walaupun disini saat musim tinggi 7 untuk yang terakhir lagi terima kasih untuk tim hotel karena ulang saat ini disini kebetulan anak saya sedang pada tahun sudah membantu membuat mini terkejut terima kasih atas kue terima kasih atas,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Kebersihan & Kenyamanan Kamar
Novita Dewi Savitri,2025,1,pengalaman nya sangat tidak menyenangkan penjualan nya mengganggu biasanya di hotel lain jika kami sudah memesan untuk sehari penuh paket pertemuan tidak begitu mempermasalahkan waktu penggunaan acara resmi memang pkl 09 00 17 00 namun kami sebegai penyelenggara acara pasti membutuhkan waktu untuk mempersiapkan 1 jam sebelum acara dan waktu untuk membersihkan barang 1 jam setelah acara ini benar benar parah sekali terkait waktu acara jam 09 00 17 00 kamar benar benar hanya dapat digunakan dalam waktu sewa waktu tsb jam 16 54 penjualan sudah berbicara terus apakah acara sudah selesai atau apakah Anda ingin menambahkan kami sudah pesan sehari penuh pertemuan harus ditambah apalagi kami pesan setengah hari dan molor maka,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,negative,Kebersihan & Kenyamanan Kamar
Hedbien SINAGA,2025,5,sudah beberapa kali menginap di sini bersama keluarga ada kolam renang buat anak bermain juga buat anak2 jenis sarapan bervariasi staf nya ramah gym oke dan di sini akhir pekan lebih sepi daripada hari kerja terima kasih buat agen dan pinkan dari staf resto,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Zulfatia Zhalzabilla,2025,1,asli baru kali ini ke hotel tapi resepsionisnya benar benar jutek justru saya bertanya baik baik karena saya tidak tahu saya kan bukan pegawai tamu saya sudah saya jelasin malah nyolot dari sekian banyak numpuk staf di meja resepsionis yang ngomong cuman 2 orang tolong dong dilatih berbicara publik pengetahuan sopan dan santunnya layanan buruk di awal bisa bikin tamu juga kesel masih lebih ramah staf dapur daripada resepsionisnya,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,negative,Pelayanan Staf & Keramahan
Wiwin Sulistiana Ningsih (Wien),2025,5,Hotel nya bagus pelayanan nya cukup oke,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Lokasi & Akses Strategis
Dandi Darmawan,2025,5,kamarnya luas sangat nyaman melihatnya asik sarapannya mantep banyak variasi rasanya dijamin enak kolamnya kalau pagi adem krna berada di sisi barat jadi tidak kena matahari berenang paling asik di sore hari bisa melihat matahari terbenam yang bagus,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Kebersihan & Kenyamanan Kamar
Lee SangMin,2025,5,merayakan malam natal bersama keluarga di hotel liburan inn ini sangat memuaskan makan malam yang variatif dengan konsep yang sangat bagus ditambah pelayanan yang sangat profesional dari mas hendi dan juga tim ini sangat berkesan buat kami sekeluarga terimakasih banyak liburan inn hotel begitu bahagia,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Pelayanan Staf & Keramahan
Heri Setiawan,2025,1,mau komentar tentang tukang parkir malam eh ternyata sudah banyak yang mengeluh bahkan dari 11 bulan lalu bahkan oleh pak jack fuy di kasih fotonya jelas orangnya yang mana saran saya buat yang bawa mobil jangan pakai karcis pakai emoney saja scan parkirnya suka kesalahan dan akan bertemu sama si tukang parkir rendah sikap mudah2an si tukang parkir konsisten dengan rendah sikapnya siapa thu bertemu dengan aparat yang lagi cosplay jadi sopir,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,negative,Harga & Value for Money
Deindra Setiawan,2025,1,Saya acara di hotel ini dapat kamar 1636 masuk lift tap ke membaca lt 11 saya komplain ke resepsi di reset malah tidak kebaca di lift kurang memuaskan pelayanannya,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,negative,Harga & Value for Money
Rita Rita,2025,4,pertama kali menginap di hotel ini dilayani front office mbak indah yang sangat ramah proses check masuk cepat terima kasih diberikan awal check masuk kamar bersih dan cukup luas sayangnya ac tidak dingin kamar 325 teknisi sudah dipanggil untuk layanan dan kondisi ac memang lebih baik tapi masih kurang dingin di tampilan suhu kamar siang 26 derajat c ketika pertama kali masuk kondisi ac sudah dalam keadaan menyala mengapa tidak dilakukan pemeriksaan suhu ya malamnya sempet terbangun karena gatel2 ternyata ada nyamuk mungkin karena lantai rendah dan ac kurang dingin untungnya bawa otan untuk fasilitas ofuro juga tidak ada staf yang bertugas ada petunjuk untuk tangan dan ternyata kunci loker,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,negative,Kebersihan & Kenyamanan Kamar
Rizvi PP,2025,5,Aku ngadain acara pra pernikahan 8 Desember 2023 dan pernikahan 10 Desember 2023 benar2 semua pakai liburan Inn dari pelayanannya berawal aku bertemu sama mbak nisa di chat terus nyambung sampai persiapan juga sampai skrgg debest pisan sampai persiapan teknis kecil lapangan yang banyak kemauan ini di siapkan 45 grak sama tim manajemen liburan inn cikarang makananya anzai enak gapaham lagi nasgor ananas kebayang2 sampai skrgg kalau kesana harus menunggu ada yang nikah dulu dulu dan yang nikah harus pesen menu melihat tempat tidur dan fasilitasnya terbaik tidak akan kehilangan tidak nyesel pokoknya dikenang sepanjang masa dan pesan,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Kualitas Makanan & Restoran
BJ Soegomo,2025,5,Secara keseluruhan oke dan baik meskipun ada kendala pada saat check in tapi semua staf masih bisa dikatakan baik terutama pak jimedi yang bertugas di restoran sangat komunikatif dan pandai bersosialisasi semangat terus buat semua pekerja sampai bertemu lagi di kesempatan lain dalam keadaan sehat 2 dan teruntuk karyawati yang sedang bekerja namun sakit pada kakinya jangan lupa istirahat dan semoga lekas sehat dan baik kembali,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Pelayanan Staf & Keramahan
Yennie Bali,2025,3,dapatnya apartemen 2 kamar dan 1 toilet ada dapur tapi tanpa pernak pernik dapur piring cangkir sendok dll sayangnya si dapur bagian dapur wastafel nya jorok ada dahak orang disana toilet baunya pesing selimut juga warnanya bukan putih tapi cokelat bantal penuh pulau bekas orang iler,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,negative,Harga & Value for Money
SARRAH99 CHANNEL,2025,5,Karena harus gantian jagain adik di rs sementara rumah jauh kita tinggal di sini memperpanjang 2 hari karena fasilitas dan pelayanan sangat memuaskan pelayanan sangat ramah membantu dan cekatan kamar sangat bersih dan rapi sesuai dengan target ihg standar kebersihan 100 orang tidak berenang tapi menyempatkan melihat nya kolam renang rindang nyaman jelas penand kedalaman udara sarapan cukup lengkap dan bervariasi banyak spot makanan dari luar seperti korea jepang mediterania dan juga indonesia tentunya pelayanan di restoran sangat ramah sangat suka kimchi nya korea sangat sangat oke banget direkomendasikan untuk tempat tinggal di jababeka dan sekitarnya,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Kebersihan & Kenyamanan Kamar
Giseli Bernadi,2025,5,pelayanannya mantap makanannya enak stafnya ramah hotelnya bagus fasilitasnya lengkap banget tapi sebagai input saja kamar mandinya tidak ramah buat warga2 yang hobi dandan kurang kaca yang dapat disesuaikan dan lampu untuk dandan sisanya mantulita banget tapi,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Kebersihan & Kenyamanan Kamar
Henny Widia,2025,5,kamar yang super bersih dengan perlengkapan mandi yang rekomendasi staf yang super ramah dan resto dengan banyak menu pilihan rekomendasi untuk acara keluarga kunjungan kerja terimakasih,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Kebersihan & Kenyamanan Kamar
YB Nursalam,2024,5,Salah satu hotel keluarga terbaik di cikarang lokasi strategis dekat pintu tol cikarang utara pelayanan yang ramah dan sangat membantu bahkan jauh sebelumnya karena saya dan keluarga harus menjadwal ulang dan benar saat sampai memang sangat baik perhotelan nya kamar luas anak dibawah 12 tahun masih free pool unik dan rindang banyak area bersantai tambah palyground untuk anak utama fasilitas kamar lengkap mulai dari standar aminities sampai pengering rambut dan setrika resto tambahan bisa ke makanan jepang korea juga ada pasar seafood sentosa oia onsen dan sauna pun ada gym ndak ketiggalan semua masuk satu memang yang agak maksimal belum untuk saya,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Lokasi & Akses Strategis
Wefrina Maulini,2025,1,agak kecewa dengan keamanan hotel ngebantu bukain pintu saya bawa barang mau ke taksi saja diam saja dengan muka tanpa senyum buruklah mungkin orang asing saja yang dilayani coba manajemen hotel ini melihat pelayanan keamanan depan sangat buruk,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,negative,Harga & Value for Money
Dion Gitar,2025,2,mau kasih bintang 5 sebenernya tapi tidak jadi gara penjaga parkir yang tisak sopan sekedar saran saja si titik pertama penjaga parkir kenapa tidak menyediakan uang kembalian buat yang mau keluar dari pintu keluar kendaraan yang kedua sangat sangat tidak sopan penjaga parkir untuk pelayanan sangat tidak beretika sama sekali hotel sebagus itu sayang banget si jika harus jelek gara seorang penjaga parkir yang tidak sopan seharusnya penjaga parkir itu ramah seperti keamanan di pintu masuk,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,negative,Harga & Value for Money
Siti Nurrohmah,2025,5,pertama kali menginap di cikarang yaitu di hotel holiday inn benar benar nyaman banget bersantai dan sangat bikin suasana tenang lagi banyak spot foto yang bagus layanan nya sangat bagus dan ramah semua staf nya kamar bersih dan sangat nyaman dapet complimentary juga karena untuk ulang tahun pernikahan jadi bagus wajib cobaa menginap disini sarapannya juga bervariatif dan semuanya enak terima kasih semua staf holiday inn jababeka,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Kebersihan & Kenyamanan Kamar
Idris Maulana,2025,5,bagus nyaman dan lokasinya strategis,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Lokasi & Akses Strategis
Bang Yopur,2025,5,Oke bagus anak-anak ramah dikasih kartu 3 sarapan gratis untuk 2 anak di bawah 12 tahun kamar bersih rapi internet baik,KOMPETITOR,Bintang 4,HolidayInnCikarangJababeka,positive,Kebersihan & Kenyamanan Kamar
