User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
Naufal Khosyi,2025,5,Lokasinya strategis di tengah kota banget daerah sekitar banyak toko fasilitas gym dan kolam cukup memadai kamar terawat dan bersih disediakan juga dispenser di koridor buat mengisi minuman staf yang membersihkan kamar sangat sopan begitupun yang di resto menginap di sini layaknya itu akan ke sini lagi,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Vivian Wahab,2025,4,lokasi strategis dipinggir jalan raya parkir mobil dan motor ada pelayanan ramah lobi nya cukup luas saya punya waktu itu pergi untuk acara bengkel jadi tidak menginap oh iya meskipun tidak menginap bisa pesan sarapan di restoran toilet dan wastafel bersih,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Nabila Zhazha P.R,2025,4,pengalaman renang disini kurang arahan tiba tiba bisa naik lift buat langsung ke kolam renang ternyata harus turun dulu ke lantai bawah untuk pendaftaran naik lagi satu lantai untuk pesan makanan minuman termasuk htm renang lalu naik lagi ke lantai yang ada kolam renang lumayan oke karena ada udara hangatnya buka sampai jam 19 00 di deket kolam ada musholanya,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Ade Velina,2025,5,hotel ternyaman yang prnah saya di inapi di malang kamarnya luas jendela cukup besar lega kamar mandi dengan udara panas yang stabil kolam renang bersih ada area gym jg sarapan menu nya beragam lengkap masakannya enak2 cek masuk cek keluar jg cepat,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Cozy Lofi Room,2025,5,area restoran nyaman bersih makanannya juga enak udara di kolam tidak dingin juga tidak panas fasilitasnya cukup terawat kamarnya oke bersih cuman kalau malem kedengeran suara orang ngobrol dari kamar sebelah secara keseluruhan oke banget,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Devan2022 Devan,2025,1,minta tolong untuk pihak hotel agar pengunjung kolam renang yang terapi sampai 9 orang dikondisikan atau bisa diberkan jam khusus untuk terapi kelompok yang tidak bisa berenang itu misalnya dijadwalkan jam 11 s d 1 siang kasihan anggota yang bertahun tahun tidak bisa berenang seperti biasanya karena terganggu oleh orang orang yang terapi udara tapi isinya ngerumpi di tengah kolam sangat mengganggu,KOMPETITOR,Bintang 3,IbisstylesMalang,negative,Fasilitas Hotel (Kolam/Gym/Spa)
RUDY SAMBAS,2025,1,1 anggota platinum tidak dihargai dianggap sama saja 2 restoran pelayanan lambat minta telur goreng lama sekali alasan lagi banyak yang pesan padahal tamu hanya beberapa orang saja minta susu hangat lama juga,KOMPETITOR,Bintang 3,IbisstylesMalang,negative,Kualitas Makanan & Restoran
Rikke Travelling,2025,5,staf ramah dan tanggap sarapan enak hotelnya mengurangi sampah plastik jadi tidak ada perlengkapan mandi sekali pakai,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Pelayanan Staf & Keramahan
dio brendy,2025,5,Tempat nyaman buat berenang apalagi sama keluarga mas nya yang jaga ramah tempatnya bersih kamar ganti bersih secara keseluruhan oke,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Rachmawati Nugroho,2025,5,kamar nyaman saat pagi baru tau viewnya bagus gunung arjuno ada dispenser depan lift masuk hotel malam capek badan pegel sempat pakai layanan pijet dikamar sangat membantu sekali pilihan sarapan beragam deket pizzahut,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Romeo Angga,2025,5,pengalaman yang sangat berkesan dan pertama saat saya dan keluarga menginap di hotel ini hotel ini sangat nyaman dan sangat cocok banget untuk keluarga kamar baru bersih semua staf pun sangat ramah dan yang lebih penting lagi saat anakku viola yang sedang berulang tahun di hari ini malamnya semua staf memberikan surprise gift cake saat malam itu wah kereen banget pokoknya dan pastinya general manager nya juga keren dong dong dong dong dong nyesel dong buat kalian untuk traveler yang mau cari atau penginapan di dekat pusat kota malang nginapnya di hotel ini saja bagi saya rekomendasikan banget deh selalu sukses buat seluruh staf ibis style malang dan terutama ibu gm nya kereen banget pela,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Iman Nursetyo,2025,5,pilihan pertama kalau menginap di kota malang kamar luas lantai penuh karpet kolam renang udara agak anget jadi aman buat bocil klo renang malam hari atau pagi banget,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Gerardus marfelindo,2025,5,air kolamnya hangat pelayanan baik sekali cuma kalau weekend tempat duduk di kolam sering penuh saran untuk ditambahi tempat duduk dan mejanya,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Gerardus marfelindo Villeniuve,2025,5,Baru pertama kesana berenang minggu tgl 2 kemarin air kolam baru hangat mas baru ramah sekali tempat ganti baju dan kamar mandi bersih oke sih bagus,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
fitri azizah,2025,5,Ada kolam renang bersih menu sarapan juga banyak pilihan kamar nyaman lokasi di kota,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Yona Ibrahim,2025,5,overall stay di sini sangat worh itu kamar bersih staf ramah fasilitas yang memadai gym cukup nyaman area kolam juga terawat dikamar ada gulingnya juga,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Siti anindya Zulaika,2025,5,Saya menginap 2 malam di sini kamarnya nyaman kamar juga bersih menu sarapan cukup bervariasi mantap,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Edra Gultom,2025,5,kolam renang gym dan hotel ternyaman di malang staf nya ramah dan pelayanan sangat memuaskan salam untuk mas roni,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Ulin Nova,2025,5,hotel ibis gaya malang sangat mengesankan menu yang ditawarkan beragam dan lezat dengan harga yang terjangkau pelayanan staf restoran juga sangat baik ramah dan profesional khususnya untuk gaco sedang ojt semangat semoga ilmu yang didapat dari sekolah bisa di aplikasikan saat ojt,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kualitas Makanan & Restoran
YUNI ANTO,2025,5,pelayanan solusi untuk anggota accor tambah sangat responsif cocok untuk anggota accor tambah yang sedang berlibur ke malang dan atau mau wisata ke bromo keren,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Lokasi & Akses Strategis
Dewi Kartini Supijan,2025,5,Kamar baru oke buat berdua nyaman dan keanggotaan semua juga bisa poin parkir cukup banyak harga 400rb per lokasi tengah,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Natasha Kristabel,2025,5,menginap di sini 25 s d 26 juni tidak termasuk sarapan untuk area lobi nampak tidak ada satpam untuk membukakan pintu untuk sofa juga kurang tepat karena terlalu rendah jadi dan jauh dari meja resepsionis saya datang pukul 09:00 wib diperbolehkan untuk menitip tas dan proses pendaftaran dulu dan ketika pukul 14:00 ada pemberitahuan melalui whatsapp bahwa sudah bisa cek untuk kamarnya sendiri nyaman bersih namun masih ada beberapa helai rambut panjang tv sudah pintar tv dengan dilengkapi netflix ac sangat dingin pemanas air berfungsi dengan baik wifi berfungsi dengan baik ruangan tidak ada suara karena sangat terdengar aktivitas dari kamar dan dari lorong sebelah,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Inne Wulandari,2025,5,Tempatnya cocok untuk membawa keluarga besar dan deket klo mau kemana2 dan pelayanannya juga baik dan ramah2,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Pelayanan Staf & Keramahan
Rasta Maulana,2025,5,kamar bersih kamar mandi juga tidak kalah bersihny staf sangat ramah baru kali ini nginep ngerasa enak bangett cuma disini rekomendasi pol,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Uci Primadani,2025,5,Pelayanannya oke dan satset cocok untuk keluarga terbantu juga oleh mas2 petugas hotel mas roni terima kasih mas roni bantuannya,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Pelayanan Staf & Keramahan
arismuda irawan,2025,4,akses mudah layanan standar buat numpang tidur semalam cukuplah sepadan dengan harga,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Harga & Value for Money
Krisda Ari,2025,5,Tempat baru bersih bagus sekali kolam renang baru hangat dan semi indoor rekomendasi sekali,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Maulidya Faren,2025,5,kamarnya bersih rapi tempatnya strategis kolam renang udara hangat cocok untuk anak anak,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
rida intan,2025,5,kamar sederhana elegan view bagus ke gunung untuk yang saya tempati ndak sempat sarapan pokoknya oke sesuai dengan harganya,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Harga & Value for Money
Jibril cesar,2025,5,pelayanan cepat staf ramah kamar bersih cocok untuk berlibur dengan keluarga mantap,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
PANJI D D,2025,5,nyaman dan mudah cari makanan di sekitar hotel sudah 3x nginap disini sarapan lumayan banyak variasi menu,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Agus Tri Winarso,2025,5,ibis styles malang adalah pilihan yang baik untuk menginap di malang terutama jika anda mencari hotel dengan desain menarik lokasi strategis dan harga yang bersaing namun perlu menjadi catatan bagi calon tamu terutama pasangan atau individu yang mengutamakan ruang gerak di ranjang bahwa ukuran ranjangnya mungkin tidak sebesar ekspektasi anda jika hal ini bukan prioritas utama anda maka ibis styles malang tetap patut dipertimbangkan,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Lokasi & Akses Strategis
Fitrry Wulandari Gunawan,2025,5,pelayanannya ramah dan informatif kolam air hangat dan sudah dapat makan dan minum,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Pelayanan Staf & Keramahan
Valentine Harijanto Wijaya,2025,3,kamar 1 baru masuk kamar bau tidak enak 2 exhaus kamar mandi ngga fungsi 3 jarak steker dengan tempat tidur jauh ngga bisa saat masuknya jadi klo mau nge ngecas handphone harus berdiri dulu lalu taruh pelan pelan di meja 4 kulkas tidak fungsi mati 5 tidak ada komplemen air harus keluar isi jug dengan air galon dpn lift 6 cukup luas tidak sebanding dengan ukuran tempat tidur berganda tapi kecil 7 sabun mandi tidak ada untung bawa sendiri 8 toiletries tidak ada hanya sabun batang 1 biji minta malas tapi karena sudah ngga nyaman kecewa sama ibis gaya s l masih bagus sana jauh pdhl 1 manajemen,KOMPETITOR,Bintang 3,IbisstylesMalang,negative,Infrastruktur (AC/WiFi/Parkir/Air)
Aurel Nabila,2025,5,kolam renangnya sangat bersih dan stafnya ramah gym nya oke,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Pelayanan Staf & Keramahan
Syaifultura hu,2025,4,Terimakasih atas pelayanannya terutama dengan keponakan ku yang cantik zella yang telah menghibur pamannya dengan tamasya,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Pelayanan Staf & Keramahan
ISYFIYYATI ISYFIYYATI,2025,5,Hotel yang sangat baik ramah bersih oke banget hotel ini terimakasih atas pelayanan selama 4 hari saya menginap di sini,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
dapoer mbokde,2025,1,seharusnya klo ada barang ketinggalan langsung konfirmasi ini diam diam saja kita hubungi baru bilg barang ada yang ketinggalan padahal ada bantal sama charger hp tapi bilgnya bantalnya saja sebel coba saat check keluar dicek dlu biasanya 30 menit nanti baru oke baru boleh pergi ini diam saja loh hotel lain gtu kok dicek dlu selama 30 menit kamarnya ini diam diam saja,KOMPETITOR,Bintang 3,IbisstylesMalang,negative,Infrastruktur (AC/WiFi/Parkir/Air)
Imam Cahyono,2025,3,Ibis style malang jl letjend s parman no 45 purwantoro kecamatan blimbing kota malang jawa timur 65122,KOMPETITOR,Bintang 3,IbisstylesMalang,neutral,Kualitas Makanan & Restoran
Bilqis Salma,2025,5,Pelayanan staf sangat baik dan responsif tempat bersih kolam renang juga bersih tenang,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Pelayanan Staf & Keramahan
Naf'illah Azzahra Nur Hamzah,2025,5,kesini cuma berenang 75k orang inc makan minum ada handuk juga udara lumayan hangat pelayannya ramahh,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Cicilia Felinda,2025,5,kamar bersih tapi sayang tidak kedap suara pelayanan ramah dan rekomended pelayanan juga cepat,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Nurul Afifah,2025,5,Ada kolam bagus bersih ramah stafnya akses juga mudah cukup deket stasiun,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Pelayanan Staf & Keramahan
Ayah Phyton,2025,5,dengan lokasi yang mudah dijangkau pelayanan yang ramah dan baik kamar bersih,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Haritri Kintarto,2025,5,kolam renang bagus bersih hangat staf rony,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Eka Comfort,2025,5,bersih aman nyaman resepsionistnya ramah rumah menjaga oke banget,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Suholikin,2025,5,hotel modern dekat pusat kota malang pelayanan ramah,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Pelayanan Staf & Keramahan
Aku Reno,2025,5,pengalaman menginap yang menyenangkan karena bisa menikmati kolam air hangat harga yang terjangkau,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Harga & Value for Money
keracunan busi,2025,5,Secara keseluruhan kamar rapi bersih pelayanan oke kolam renang nya bagus,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Fitria Asani,2025,5,baru pertama kali ke hotel yang menyediakan guling seneng banget masa lalu semuanya memuaskan pokoknya dapat kamar kamar keluarga dengan harga 800rb satu sangatlah puas,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Harga & Value for Money
Erwin Harun,2025,4,kamarnya bersih wifi ac berfungsi dengan baik suara diluar kamar terdengar fasilitas gym renang cukup baik variasi makanan untuk sarapan cukup beragam pelayanan cek masuk keluar cukup cepat,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Reta Anggraini,2025,5,kamar bersih pelayanan baik staf ramah,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Butet Sitanggang,2025,5,di atas semua nyaman Hny telepon line di kamar masalah,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Dimas Januar R,2025,4,Hotel budget di tengah kota malang lokasi strategis kebersihan kamar perlu ditingkatkan,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Mega ratu,2025,5,Paling suka kolam renangnya karena ada atapnya jadi anak2 renang tidak kepanasan,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Lokasi & Akses Strategis
Fajar Edisya Putera,2025,3,Sebagai loyalist aku sangat kecewaa dengan berbagai layanan hotel ini hal ini adalah 1 checkin awal aku menunggu sampai jam 9 pagi saat masuk kamar terasa panas bisa dipastikan kamar sebenarnya kosong tapi tidak bisa diberikan kayak pihak hotel sangat rugi jika ada tamu masuk duluan 2 kamar begitu tidak kedap anak lari lari di lorong omongan tetangga sebelah bisa terdengar jelas 3 pintu kamar tidak mudah tertutup rapat karena kadang ada tamu agak bikin berisik karena pinti berbunyi dia tidak sadar 4 baik dinding ataupun korden banyak terlihat noda tidak begitu terawat kebersihannya 5 kursi kamar disalah satu sisinya ada ada,KOMPETITOR,Bintang 3,IbisstylesMalang,negative,Kebersihan & Kenyamanan Kamar
xootod,2025,5,pengalaman menginap yang menyenangkan kolam renang nya bagus bersih kamarnya juga bersih,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Budi Pradana,2025,4,lokasi strategis harga terjangkau fasilitas kamar mandi kurang memadai fasilitas kamar lengkap,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Lokasi & Akses Strategis
Shifa P I,2025,4,kamarnya lumayan bagus fasilitas kayak sikat gigi harus minta dulu tapi karena tidak disediain setiap hari kamarnya dibersihin sama housekeeping jadi kalau tidak ingin housekeeping masuk kamar cantolin saja tulisan jangan ganggu nya di pintu sarapannya agak hambar dapet kamar yang ada view gunungnya,KOMPETITOR,Bintang 3,IbisstylesMalang,negative,Kebersihan & Kenyamanan Kamar
Rafael abdee Negara,2025,5,Pelayanan yang cukup baik hotel nya bersih dan nyaman,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
ajron adhiema,2025,5,kami memutuskan memilih ibis style malang sebagai akomodasi selama menikmati akhir pekan panjang di kota malang sama seperti jaringan hotel ibis style di kota lain yang telah menjadi langganan kami ibis style memiliki standar kebersihan yang baik konsep kamar modern dengan harga cukup terjangkau pelayanan mereka pun selalu memuaskan,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Donald Parengkuan,2025,5,lokasinya mudah di jangkau dan terdapat toko konvinient di sekitar hotel sehingga jika ada kebutuhan mendadak maka mudah untuk staf ramah dan sangat informatif dan hotelnya juga modern sayang lobi duduk area kecil dan kursinya terbatas sehingga ketika menunggu taksi atau kendaraan kadang harus berdiri kamar standar ibis dan saya dapat di lantai 11 dengan pemandangan yang bagus ke arah kota tapi bukan ke arah gunung namun tidak masalah untuk saya karena kamarnya bersih dan dekat dengan akses tempat mengisi udara minum cuci juga cepat dan bersih dan pelayanannya sesuai janji waktu yang disebutkan untuk makanan di bfast buat saya jadi tidak ada yang istimewa tapi lumayan lah untuk saya,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Damar Ea,2025,5,kamar bagus oke lah pelayanan oke kolam renang nya oke cocok untuk keluarga,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Hans Saputra,2025,2,Tgl 10 April saya datang ke Berlin dengan keluarga saya untuk merasakan kolam renang di ibis untuk pertama kalinya kesan yang saya dapat selama di hotel ini dari segi pelayanan sudah bagus kolam renang semi indoor yang menyenangkan dan udara hangat namun ada hal yang mengganggu sekali ketika berenang pada hari pertama ini kolam air sangat terasa sekali bau kaporitnya dan ditambah pedas sekali di mata dibandingkan kolam renang lainnya yang sama2 diberikan kaporit saya berusaha seminim mungkin agar mata tidak terkena udara kolam renang tsb entah mungkin karena hari Selasa mereka melakukan pembersihan dan kaporitnya sangat keras sekali setelah renang juga pandangan seperti berkabut karena efek,KOMPETITOR,Bintang 3,IbisstylesMalang,negative,Fasilitas Hotel (Kolam/Gym/Spa)
Zuhair Mukarram,2025,5,Salah satu hotel budget terbaik hotel yang nyaman sekali pelayanan dari resepsionis sampai dengan kamar servic dan staf yang lain sangat ramah dan membantu kamar yang kami tempati memang tidak terlalu besar tapi bersih nyaman hotel yang mengusung konsep hotel hijau sehingga sangat mengurangi penggunaam plastik dan kertas dalam kamar yang tidak tersedia satu teko besar utntuk diisi dengan minum udara dari dispenser yang iklan d lorong kamar mandi bersih yang paling favorit adalah kolam renangny karena kolam renangnya udara hangat sehingga tidak kuatir kedinginan jika berenang di pagi hari sarapan cukup bervariasi dan enak,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
Gracia Stevanie,2025,5,hotel lawas tapi bersih cuma minus d sarapan saja kurang enak menuunya perlu di ganti tolong kolam renangnya hangat buat anak2 brenang enak,KOMPETITOR,Bintang 3,IbisstylesMalang,positive,Kebersihan & Kenyamanan Kamar
ARGA ADI,2025,1,kapok coba berenang di sini karena beberapa hal utamanya overprice dengan pelayanan yang buruk 1 kaporit di kolamnya sangat banyak kami berenang 5 menit saja saja sudah terasa kering di lidah untungnya kami membawa kacamata renang saran saya kepada manajemen silahkan belajar banding ke kolam renang di hotel2 lain terkait takaran pemberian kaporit di kolam renangnya 2 saya tidak menginap di sini tapi menggunakan layanan renang yang disediakan untuk umum di mana kami membayar 75rb org dan mendapat cemilan dan minuman informasi cemilan itu akan diantar ke kolam tempat kami berenang tapi sampai 2 jam bilas kami selesai berenang cemilan belum jg diantar,KOMPETITOR,Bintang 3,IbisstylesMalang,negative,Fasilitas Hotel (Kolam/Gym/Spa)
