User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
Big Biggo,2025,5,namanya juga hotel bintan 5 top lah tidak mengeluh makanan enak pilihan banyak staf ramah dan membantu kamar nyaman dekat mall dan banyak kuliner di sekitar lingkungan pejalan kaki nyaman,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Pelayanan Staf & Keramahan
Nositaria Devia Hariefka,2025,5,Tidak perlu diragukan lagi untuk pengalaman menginap di hotel ini bagian paling menyenangkan adalah sarapannya dan ada diskon khusus anggota marriot bonvoy untuk belanja di sbco,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kualitas Makanan & Restoran
Intan Ria P,2025,1,kalau ada acara jangan bikin macet jalan tadi saya abis lewat sana macet parah gara gara mobil yang keluar dari hotel lu mana tidak mau gantian sama pengendara lain terus tadi yang ngarahin mobil di pintu keluar yang bapak bapak tuir yang yang tidak punya etika marahin pengendara motor yang lewat pdhl yang salah dari lu yang bikin macet inget ya itu jalan umum hak semua pengendara bukan cuman kalian saja yang dari hotel,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,negative,Lokasi & Akses Strategis
Wei-Han Tan,2025,5,Hotel yang luar biasa dan staf yang luar biasa mungkin tim yang paling ramah kami telah bertemu masuk perjalanan kami dan kolam renang adalah indah kami menyukai sarapan buffet pastikan Anda sampai di sana lebih awal dari kami karena kami hanya memiliki 20 menit untuk menutup tapi staf yang super dan pergi keluar dari jalan mereka untuk membawa kami makanan terima kasih lagi untuk semuanya dan tinggal yang sangat berkesan,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Gunawan Prajogo,2025,5,Saya dan istri saya menghadiri pesta penghibur di sana pilihan makanan layanan dan hiburan adalah super saya akan mengatakan porsi hanya benar tidak terlalu sedikit dan tidak terlalu banyak mereka hanya sempurna untuk kota orang seperti kita selera juga sangat baik,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kualitas Makanan & Restoran
Abdul Rohim,2025,5,sarapan pagi pagi mantapp bangett pelayanan baguss kamar luas layak dicoba untuk om yang bingung memilih hotel dimana disini cocok banget sesuai harga dan bintang,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kebersihan & Kenyamanan Kamar
Widya Febriani,2025,5,kamarnya nyaman bersih sempat galau karena kamarnya penuh karpet dan punya alergi debu untungnya langsung difasilitasi dengan pembersih udara pak rio juga sangat detail dalam membersihkan kamar dengan lap seluruh meja sampai kaca jendela dan diakhiri dengan karpet vakum suka sangat terima kasih pak,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kebersihan & Kenyamanan Kamar
Cynthia W. Ivandasari,2025,5,ketinggalan powerbank tgl 3 desember 2025 dan langsung telepon sorenya lanjut koordinasi oleh mba kartika ternyata ketemu oleh mba yuli dan langsung dikirimkan besok harinya barang selamat tidak kurang dari suatu apapun terima kasih banyak yaa,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Pelayanan Staf & Keramahan
teddy setiadi,2025,5,Aku memiliki tinggal yang luar biasa di jw marriott surabaya semuanya dari kamar ke layanan hanya sempurna staf begitu ramah dan perhatian yang benar-benar membuat saya merasa seperti di rumah terima kasih untuk rumah menjaga staf alfian agung huda faryan,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Pelayanan Staf & Keramahan
Ilham Falah Bimantoro,2025,5,kamarnya selalu rapih makanannya enak enak pelayananya terbaik dan terima kasih mas agung dan mas diky yang sangat ramah dan kinerjanya sangat baik,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kebersihan & Kenyamanan Kamar
azalyaaa evanda,2025,5,menginap di sini tuh terbaik bgtt staf ramah pelayanan oke bangett sarapan lengkap dan tentu saja lezat2 ya sayaa sukaa menginap di sini sangat cocok untuk liburan bahkan untuk bertemu klien penting pokoknya nyaman bangett vibes mewah jugaa,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Pelayanan Staf & Keramahan
Nicholas Marco Hutauruk,2025,5,happy banget stay di marriott surabaya meskipun tampilannya klasik tapi kamarnya bersih harum dingin nyaman saat banget ulang tahun istri saya kamarnya dikasi surprise sama rumah menjaga tim makasi mba rini dan mba nuril anak saya juga happy banget maen di klub anak tempatnya bersih dan banyak aktivitas didalamnya pulang2 dikasiin cemilan sama staf di gym makasi mas kevin sarapan juga enak walaupun rame banget staf sigap banget bantuin kita yang bawa bayi ini agar bisa dengan sarapan nyaman secara keseluruhan marriott bener2 pelayanannya bintang 5 terima kasih ya kalau ke surabaya pasti kami kesini lagi,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kebersihan & Kenyamanan Kamar
aulia fikriati,2025,5,Hotel bintang lima layanan yang pasti top level staf sangat membantu dan ramah tidak ada deposit diperlukan selama check masuk minuman selamat datang disajikan masuk lobi kamarnya rapi dan bersih saya memesan kamar mewah dengan king bed city view view pemandangan yang sempurna menghadapi kerumunan surabaya satu-satunya hal yang perlu perbaikan adalah toilet lantai sisi kanan toilet sedikit lebih tinggi dari lubang drain sehingga air tidak mengalir fasilitas untuk anak-anak 1 kolam renang dengan kolam renang lucu melayang kolam renang adalah 0 6m 1m 1m 1,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kebersihan & Kenyamanan Kamar
Victor Harry,2025,5,Drama Gofood Salah kirim tujuan tapi terima kasih banyak buat concierge yang ngebantu cariin dan teleponin hotel sekitar keren servicenya pak redha,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Pelayanan Staf & Keramahan
Yanto Attijani,2025,1,Saya kemarin tidak masuk di kamar 723 bersih tapi bau pengap dan apek yang kuat sekali sudah diberi pengharum masih tetap pengap dan apek tv masih uhf bukan android kalau layanan sgt ramah makanan enak kekurangannya ya itu pengap dan apek,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,negative,Infrastruktur (AC/WiFi/Parkir/Air)
asfatourtravel education,2025,5,Beberapa kali menghadiri acara tur perjalanan di jw marriot surabaya tidak pernah mengecewakan baik lokasi yang strategis layanan oke dan parkir luas,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Lokasi & Akses Strategis
Jonny Antono,2025,5,Hotel yang sangat nyaman dan mewah Anda dapat mengandalkan surabaya jika Anda pergi ke sana sangat menyambut terutama dengan becca di depan dan pembersihan dengan supri dan yang khusus satu Anda tidak ingin melewatkan dengan paviliun restoran kepala dengan koki endro indah menyambut dan layanan yang luar biasa dan jangan lupa dengan wachid fia dan mahfud dengan salam yang indah terima kasih jw marriott surabaya untuk semua kehebatan tinggal di sana,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Pelayanan Staf & Keramahan
Sadewa,2025,5,Salah satu hotel terbaik di kota surabaya hotelnya enak nyaman dan bersih stafnya nya sangat sangat responsif dan cepat kamarnya juga nyaman dan besar sarapan juga makanannya enak yang paling saya suka disini stafnya nya sangat baik dan cepat kita telepon dari kamar langsung di kirim biasanya hotel lain menunggu lama kadang harus di follow up kolam renang nya juga fasilitasnya gede lengkap banget WC nya wangi banget suka banget sama hotel ini pokoknya rekomendasi banget untuk menginap di sini,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kebersihan & Kenyamanan Kamar
G Stiefel,2025,5,Perawatan spa adalah bintang emas pijat tradisional hanya di puncak oleh perawatan wajah yang sangat berkualitas antioksidan oleh staf resepsi mrs lilik sangat perhatian dengan orientasi cepat melalui sauna gym dll,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Judd,2025,4,properti terasa sedikit tertanggal tapi masih baik dipelihara jika Anda berencana untuk memesan saya merekomendasikan junior suite lobi namun memiliki terlalu kuat jw tanda tangan wangi akan lebih baik jika aroma digunakan lebih halus,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kebersihan & Kenyamanan Kamar
Jaka Utama,2025,5,kebersihan lengkap fasilitas dan fasilitas adalah hotel mewah standar tapi saya benar-benar mencintai bagaimana staf dari concierge resepsionis bell boy keamanan senyum mereka merasa begitu tulus dari hati dan lebih saya kagum dengan bagaimana saya lupa namanya wanita yang berdiri di depan restoran ingat saya dan teman-teman saya nama jika ada yang bertanya kepada saya tentang apa yang saya pikirkan tentang jw marriott surabaya itu sangat ramah hati,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Pelayanan Staf & Keramahan
Rahma M,2025,5,pengalaman menginap yang benar benar layanan premium staf yang profesional dan penuh perhatian kamar luas dengan fasilitas lengkap serta detail interior yang elegan pilihan sarapan sangat beragam dan semuanya berkualitas tinggi hotel yang sempurna untuk bisnis maupun liburan di surabaya,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Pelayanan Staf & Keramahan
Rifka Fachrunnisa,2025,5,Itu adalah menginap yang luar biasa di junior suite tempat yang sempurna untuk memenuhi batas waktu semuanya sempurna makanan itu luar biasa berkat koki berbakat A mengejutkan dan lezat Rawon untuk sarapan koki Endra pasti adalah sorotan itu benar-benar bernilai setiap sen,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kualitas Makanan & Restoran
Sahril Ika,2025,5,Hotel lama bintang 5 yang masih bertahan SMA sekarang cmn parkir sepedanya agak jauh dri lobi hotel hujan kehujanan juga,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,negative,Infrastruktur (AC/WiFi/Parkir/Air)
Lydia,2025,5,paling terjangkau jw marriott saya pernah tinggal properti cukup tua tapi mereka telah mempertahankan baik untuk standar marriott kamar sangat luas mewah dan bersih dengan baik disimpan untuk usia hotel sarapan menyebar sangat baik juga terkenal toast Perancis dianjurkan oleh staf dan itu sangat lezat juga mereka memiliki gratis shuttle bus ke tanjungan plaza tapi bagi saya itu mudah berjalan kaki ke tanjungan plaza dan jalan tanjungan,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kebersihan & Kenyamanan Kamar
CY,2025,5,Perjalanan saya di jw marriott surabaya sangat baik kamarnya luas dan sangat bersih saya sangat terkesan dengan pilihan sarapan yang lezat dan beragam di restoran pavilion terima kasih khusus untuk fia yang sangat memperhatikan dan memberikan layanan yang luar biasa saya benar-benar menikmati waktu saya di sini,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kebersihan & Kenyamanan Kamar
Dewi Everaers,2025,5,menginap di marriot manapun tidak pernah gagal staf sangat ramah dan membantu menginap di sini saat akhir pekan panjang jadi area kolam menjadi sangat seru buat anak2 ada stand makanan bouncy film dengan beanbag dll gym anak-anak klub spa dan jacuzzi berada dalam 1 area sarapan sangat lengkap bikin semangat bahkan ada spesial hari semua sangat nyaman dan menyenangkan,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Naufal Achmad,2025,5,lokasi strategis berdekatan dengan fasilitas publik pelayanan oke untuk karyawan mas yudhi terima kasih sudah semangat dan baik hati memastikan kenyamanan kami dengan fasilitas yang disediakan oleh hotel sukses selalu,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Pelayanan Staf & Keramahan
Lily Chu,2025,4,Anda dapat mengatakan bahwa bangunan dan kamar adalah semacam tua tetapi secara keseluruhan staf hotel bersih sangat ramah tempat tidur adalah nyaman pemandangan kamar cukup baik secara keseluruhan baik mengingat harga untuk hotel empat bintang lima namun mereka melakukan pemindaian keamanan setiap kali Anda memasuki hotel yang saya pribadi menemukan itu semacam tidak nyaman mungkin karena serangan teroris surabaya masa lalu dan bau toilet Mandarin teh mereka menyediakan bau buruk tapi ini mungkin hanya preferensi saya sendiri,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,negative,Kebersihan & Kenyamanan Kamar
Mimi mimo,2025,5,menginap di sini seperti mendapat pengalaman baru semua diperhatikan dengan baik kamar sangat bersih makanan sangat enak semua petugas sangat ramah dan saya ucapkan terima kasih kepada housekeeping diky yang selalu membersihkan kamar selama saya menginap saya pulang dengan perasaan puas,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kebersihan & Kenyamanan Kamar
mohammad iskandar,2025,5,hotel dengan nuansa eropa klasik lokasi dekat dengan pusat kuliner 10 menit berjalan kaki ke pusat oleh2 jalan genteng,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Lokasi & Akses Strategis
aji nugroho,2025,5,sangat ramah pelayanannya menu sarapan banyak pilihan,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kualitas Makanan & Restoran
Ahmed Shafique,2025,5,Karena budaya perhotelan dan layanan yang sangat baik Indonesia hotel ini telah memegang bendera Indonesia tinggi tinggal saya di sini di jw marriott surabaya untuk dua malam yang luar biasa hanya luar biasa dari layanan yang dipersonalisasi untuk kualitas staf yang bangga masuk pekerjaan mereka ini melampaui harapan saya hotel ini telah ada selama yang lama dan saya harus mengatakan itu tua tetapi emas Anda tidak melihat banyak hotel dengan klasik dan warisan desain interior rinci kiri yang saya berani mengatakan lebih indah daripada yang modern tidak lupa yang mencolok lantai marmer dipoles di setiap ed,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Pelayanan Staf & Keramahan
Agung Nugroho,2025,5,"Hotel lokasi dekat pusat perbelanjaan Tunjung Plaza kamar bersih rapi dan bau baik jangan lupa fasilitas seperti kolam renang, klub anak-anak gym dan ruang eksekutif sangat menyenangkan dan memuaskan tinggal di sini",KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kebersihan & Kenyamanan Kamar
uthed chandra,2025,5,Jika dibandingkan dengan Marriott di kota lain rasanya Marriott yang di sby terasa lebih mewah dan lebih ketat untuk akses keluar masuknya untuk fasilitas tidak perlu diragukan lagi ya pelayanan juga super ramah full senyum membantu dan selalu nyaman menginap di sini,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Pelayanan Staf & Keramahan
zaki ibrahim,2025,5,Perjalanan saya di jw marriott surabaya sebagai hadiah untuk ulang tahun pernikahan kami yang ke-37 adalah masterclass masuk keramahan layanan luar biasa dimulai saat kami tiba dengan penjaga pintu menawarkan sambutan yang tulus dan hangat tim resepsi melanjutkan layanan ini bintang dan kami sangat senang oleh manajer wanita yang mengambil waktu untuk menyapa kami dan memiliki obrolan yang indah membuat kami merasa benar-benar dihargai pengalaman makan selama sarapan adalah hal yang lain yang sangat mencerminkan reputasi jw marriott untuk keunggulan kami dirawat untuk sarapan luar biasa di mana koki berbakat,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Pelayanan Staf & Keramahan
Dee,2025,5,Saya menginap di hotel ini 3 malam dari tanggal 26 Mei 29 Mei 2025 dan kunjungan kedua saya tanggal 26 November 2025 lokasinya strategis dengan 25 lantai dan kamar sebanyak 407 dengan tipe dari kamar tamu hingga presidential suite banyak fasilitas yang disediakan hotel diantaranya 6 rumah makan imari restoran Jepang lobby lounge pavilion restoran surabaya baking company tang palace restoran Cina uppercut steakhouse pusat kebugaran kolam renang spa dan 14 ruang pertemuan stafnya ramah ramah dan hafal nama tamu hotel terutama chefnya pak hendra mengajak saya ngobrol dan berbagai menu sarapan yang dibuatnya,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Rizqy Wisnu,2025,1,Barusan siang ini jam antara jam 13 20 13 35 saya menangkap online yang sedang menunggu pelanggan dari dalam marriot 1 saya di suruh maju oke saya maju 2 saya di suruh ingat oke saya ingat 3 kok ada penjaga pintu berkacamata atau apa itu setelah saya ingat dengan lantang berbicara tabrak saja mobil saya sekalian saya diam saja loh padahal tidak ada bicara apa pun mau jadi jagoan atau gimana ya dikira saya tidak mendengar perhotelan kayak gitu ya mobil saya honda brio perak cek saja cctv,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,negative,Pelayanan Staf & Keramahan
bastiana puspitaningtyas,2025,5,salam dari singapore ini bukan pertama kalinya aku menginap masuk jw marriott surabaya ibuku sangat menyukai hotel ini seperti rumah bagi aku departemen fo selalu menyambut kita dengan senyum hangat dan cepat respon kamar kami selalu bersih dan rapi tidak pernah meremehkan tempat tidur masuk marriott selalu terbaik terima kasih kepada tim hk bagian yang menakjubkan adalah sarapan mereka memiliki menu sarapan yang luar biasa dan berubah setiap hari lokal atau internasional menu mereka memiliki itu ibu saya fav adalah daging sapi merawat dan favorit saya adalah jajanan pasar yang selalu berubah setiap hari jadi,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kebersihan & Kenyamanan Kamar
Natalie Kaunang,2025,5,Saya telah ke hotel yang berbeda selama perjalanan Jawa ini dan jw marriott surabaya's keramahan adalah pada tingkat lain semua orang begitu ramah dan membantu khusus terima kasih kepada salah satu staf fia yang terus memastikan semua tamu merasa disambut suami saya dan saya mengatakan kepadanya kami ingin mencoba beberapa masakan lokal dan dia memberitahu kami bahwa salah satu hidangan tanda tangan hotel adalah rawon sarapan hari berikutnya kami disajikan rawon dibuat khusus untuk kita itu adalah salah satu rawons terbaik saya pernah memiliki hotel lokasi juga strategis anak-anak yang dicintai,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Pelayanan Staf & Keramahan
Deddy Cahyono,2025,1,Maaf jika ulasan ini datang sedikit terlambat tapi saya percaya itu lebih baik terlambat daripada tidak pernah terutama ketika itu berfungsi sebagai umpan balik penting untuk evaluasi saya tinggal sebagai tamu pada 16 Juni 17 2025 saya ingin menyatakan bahwa jw marriott selalu pilihan yang lebih disukai dan favorit untuk saya dan keluarga saya namun pengalaman terbaru kami adalah kedua mengecewakan dan sangat mengkhawatirkan anak saya hampir tenggelam masuk kolam renang karena tidak adanya penjaga hidup bertugas pada saat yang kritis istri saya mencoba untuk membantu tetapi tidak dapat melakukannya karena kedalaman kolam renang sementara saya singkat,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,negative,Fasilitas Hotel (Kolam/Gym/Spa)
Billy Tirta Wijaya,2025,5,Tim resepsionis bu nita dan bu febby terima kasih sudah upgrade kamar saya sangat berkesan menginap di sini,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Pelayanan Staf & Keramahan
M Nur Sholikin,2025,5,pengalaman menginap di jw marriot sangat mengesankan fasilitas dan pelayanan tidak perlu diceritakan sudah pasti kualitas yang paling membuat nyaman adalah keramahan semua tim dan luar biasa terima kasih kepada chef endra yuda setiawan yang menyapa saya dan istri saat sarapan dengan obrolan kecil tentang makanan dan saat itu istri saya menyampaikan tentang rawon tak lama setelah obrolan tiba tiba dibuatkan rawon khusus untuk istri dan saya ini pengalaman yang belum pernah saya dapatkan di hotel lain yang saya singgahi terima kasih sekali lagi chef endra dan tim jw marriot surabaya,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Pelayanan Staf & Keramahan
Chris Zap,2025,5,masuk 2 hari setelah ulang tahunku tapi hotel memiliki ucapan ulang tahun menungguku masuk kamarku saat aku memeriksa masuk layanan fantastis,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Harga & Value for Money
Dessy Dwi Prasetyowati,2025,5,hotel bersih memuaskan spv housekeeping bp jefry saat saya dan suami di kamar 702 sangat baik dan membantu selama saya menginap karena kami menginap cukup lama 2 3 minggu untuk pengobatan suami di rs adi husada ada saatnya kami ingin pindah kamar untuk mendapatkan pemandangan yang berbeda dan dibantu oleh bp jefry ke kamar 1708 di resto saat sarapan juga ada bu vera yang sangat cekatan membantu tamu menemukan meja dan memastikan kebutuhan tamu yang dapat membantu dia 2 hari ini bu vera cuti jadi bahkan hari ini kaki harus mencari kursi sendiri kosong karena tidak ada yang mengarahkan terima kasih bp jefry dan bu vera atas semua bantuannya selama kami,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kebersihan & Kenyamanan Kamar
zhen feeh,2025,5,Saya sangat terkesan dengan layanan hangat dan ramah dari semua staf dari penjaga pintu ke tim resepsi minuman sambutan adalah sentuhan yang bijaksana terutama menyegarkan masuk cuaca panas kamar kami adalah sempurna nyaman dan sangat nyaman saya juga terkejut dengan dekorasi ulang tahun yang indah terima kasih untuk membuat acara ekstra istimewa sarapan buffet menawarkan berbagai pilihan lezat shout out khusus,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Pelayanan Staf & Keramahan
R A V E N,2025,5,termasuk hotel tua yang mewah bersih dengan layanan yang baik tapi menurut saya harus di restorasi semuanya agar terlihat segar enak di lihat,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kebersihan & Kenyamanan Kamar
Jason Cheong,2025,4,Hotel ini memiliki layanan luar biasa staf lobi lounge sangat ramah dan perhatian restoran sarapan adalah pemandangan yang luar biasa dan makanan disajikan meskipun bangunan ini abit penuaan dan kamar terlihat classy masih masih pilihan atas untuk perjalanan bisnis biasa kami ke Surabaya,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Pelayanan Staf & Keramahan
Maximus Prasetyo - 8C,2025,5,Lokasi strategis yang baik dekat pusat kota Surabaya dekat dengan banyak pusat perbelanjaan seperti Tunjungan Plaza dan atraksi lainnya layanan dan kamar yang luar biasa,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Lokasi & Akses Strategis
Nunu Nayta,2025,4,Ini kedua kami datang ke sini pertama untuk pertemuan bisnis dan pesta pernikahan menikmati untuk tempat dan hidangan rasa,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kualitas Makanan & Restoran
Ve Lucky,2025,5,Sistem keamanan parkir ruang pertemuan toilet bersih ac dingin sound sistem istirahat kopi dan makan siang nya semua yang terbaik,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kebersihan & Kenyamanan Kamar
RATU,2025,5,menu sarapannya enak semuanya saya pecinta croissant croissant disini terenak yang pernah saya makan terima kasih atas keramahan anda,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kualitas Makanan & Restoran
Harmintolily Iswantini,2025,5,JW Marriot Hotel Top Layanan Prima Yang Kudapatkan Lebih Baik Lagi Bila kolam renangnya berair hangat sehingga bisa renang di malam hari,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Fasilitas Hotel (Kolam/Gym/Spa)
zaky zoelkarnain,2025,5,Banyak hotel bintang 5 baru di Surabaya tapi Marriot ini menjadi salah satu pilihan karena keramah tamahan pegawainya,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Pelayanan Staf & Keramahan
Muhammad Yunus,2025,5,menginap di sini seperti mendapat pengalaman baru semua aspek diperhatikan dengan baik semua koridor wangi mawar kamar sangat bersih makanan sangat enak semua petugas sangat ramah saya pulang dengan perasaan puas terimakasih banyak 2 malamnya,KOMPETITOR,Bintang 5,JWMarriotHotelSurabaya,positive,Kebersihan & Kenyamanan Kamar
