User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
Susie F,2025,5,Saya dan suami saya memiliki yang paling santai dan menyenangkan tinggal di sini pasti salah satu liburan terbaik kami pernah keramahan luar biasa dari awal sampai akhir besar terima kasih kepada pelayan kami yang luar biasa yuli edi darwin hendrik dan asisten lanang untuk pergi di atas dan di luar setiap hari juga bersyukur untuk novi dari pusat kebugaran yang baik tinggal kembali untuk membantu saya mengatur ruang kardio dan untuk sinta adiana yulyastika dan banyak lagi staf untuk layanan hangat dan perhatian maaf kami tidak menangkap semua nama mereka kami menyukai villa kolam renang kami klub yang indah millésime dan restoran besar di seluruh,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Pelayanan Staf & Keramahan
Yana Skalski,2025,3,properti bagus dengan kolam renang besar dan banyak tempat tidur makanan umumnya baik kecuali menu anak-anak jadi kami akhirnya berbagi dengan putri kami dari la carte tidak masalah besar kami tinggal masuk off musim sehingga tidak sangat sibuk yang membuat kegagalan masuk layanan bahkan lebih mengecewakan untuk menyebutkan beberapa kami harus menunggu untuk waktu yang sangat lama masuk area sambutan sebelum kita bahkan bisa mendekati cek masuk counter hanya untuk diberitahu kamar kami tidak siap meskipun sudah melewati waktu masuk cek kami setuju untuk menunggu apa pilihan yang kami miliki dan bertanya apakah itu mungkin,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,negative,Fasilitas Hotel (Kolam/Gym/Spa)
Mega P B,2025,5,Saya memiliki tinggal yang tak terlupakan di Sofitel Nusa Dua dan saya benar-benar ingin menyoroti betapa luar biasa tim selama kunjungan saya dari saat saya tiba jati di resepsi menyambut saya dengan hangat yang asli dia sangat sopan perhatian untuk setiap detail dan selalu menyapa saya dengan senyum pelayanannya benar-benar mengatur nada untuk seluruh tinggal saya sebelum kedatangan saya najla dari tim concierge telah mencapai keluar untuk membantu mengatur kunjungan saya ketika saya menyebutkan bahwa perjalanan ini adalah untuk ulang tahun saya awal dia mengkoordinasikan semuanya dengan sangat indah termasuk mengatur kejutan ulang tahun,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Pelayanan Staf & Keramahan
Thu Yain,2025,2,Saya tidak mengerti ulasan yang baik ya layanan adalah superficial baik sebagian besar tetapi di luar itu meh meskipun staf klub tampaknya sedikit lebih akomodasi dan luar biasa sambutan fasilitas hanya keranjang buah diminta untuk akhir cek keluar dan benar-benar buruk dengan tanggapan juga kamar yang tua rel karat kami berjalan di sepanjang pantai dan dapat melihat hotel lain kolam renang tampak lebih baik dan lebih bersih Nusa Dua jauh dari banyak tempat jadi pastikan untuk mendapatkan sopir atau mobil,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,negative,Fasilitas Hotel (Kolam/Gym/Spa)
Ankit Raghuwanshi,2025,5,Saya baru-baru ini tinggal di Sofitel Bali Nusa Dua pantai resort dan secara keseluruhan itu adalah pengalaman yang indah dan santai properti besar dirancang dengan indah dan memiliki perasaan premium dari saat Anda tiba poin yang baik besar tinggal secara keseluruhan resor memiliki suasana mewah yang damai dan menawarkan banyak ruang untuk bersantai lansekap yang melimpah dan desain interior yang elegan menambah pengalaman kamar-kamar besar dan luas kamar-kamar yang sangat nyaman dirancang dengan baik dan besar besar sempurna untuk liburan yang santai kamar mandi juga besar dan premium kolam renang besar dengan kolam renang besar bar kolam renang area kolam renang adalah salah satu yang tinggi,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Kyle,2025,5,Hotel ini benar-benar menakjubkan dari dalam ke luar kamar-kamarnya bagus dan luas dan sangat bersih staf dari resepsi untuk semua yang baik dan minuman adalah luar biasa sangat ramah dan bahagia makanan di restoran luar biasa dan memiliki pilihan besar tidak bisa salah aspek hotel dan kami berharap untuk kembali dan tinggal lagi masuk masa depan,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Kebersihan & Kenyamanan Kamar
Josh Parnaby,2025,5,Saya dan pasangan saya tinggal di sini beberapa minggu yang lalu dan benar-benar terengah-engah semua itu sempurna dari kamar yang indah luas untuk staf yang sangat ramah dan perhatian makanan luar biasa dan kami suka menghabiskan waktu di pantai kolam renang bar dan spa klub gym millésime adalah sorotan yang menonjol menawarkan layanan yang luar biasa dan ruang tamu pribadi yang membuat kita merasa lebih istimewa benar-benar pengalaman yang tak terlupakan sangat direkomendasikan,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Ehsan Panahi,2025,5,menginap kami baru-baru ini di sofitel nasa dua adalah tidak kurang dari mulia resor menggabungkan desain elegan tanah tak bercampur dan fasilitas yang bijaksana untuk menciptakan suasana mewah yang tenang yang sempurna sesuai untuk liburan keluarga setiap sudut properti merasa hati-hati dipertahankan dan perhatian untuk detail masuk kamar pemeliharaan dibuat kembali setiap hari layanan kesenangan asli di seluruh resor adalah konsisten hangat profesional dan tidak mengganggu makanan yang indah disajikan dan lezat resor menawarkan berbagai pengalaman makan berkualitas tinggi kami tidak mendapatkan,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Kualitas Makanan & Restoran
김민영,2025,5,Saya benar-benar mencintai merek sofitel dan penginapan saya baru-baru ini di sofitel bali sangat luar biasa semua orang begitu baik dan saya sangat terkesan oleh fasilitas hotel pantai klub anak-anak dan makanan masuk khususnya memiliki seorang butler berbahasa korea robert membuat komunikasi effortless berkat dia saya sekarang merasa yakin bahwa bahkan orang tua saya yang tidak nyaman dengan bahasa inggris bisa tinggal di sofitel sendiri tanpa masalah saya juga ingin mengungkapkan rasa terima kasih tulus saya untuk hendrik untuk menjaga kita begitu baik selama kita tinggal jika kita mengunjungi bali lagi sofitel nasa dua pasti akan menjadi pilihan kita sekali,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Pelayanan Staf & Keramahan
Jo,2025,5,Perjalanan kami di Sofitel sangat luar biasa layanan pelanggan yang sempurna oleh semua staf membuat kami merasa istimewa dan menyambut tamu dari email awal seperti yang mereka harapkan kami sampai surat terakhir setelah kami kembali ke rumah informasi jelas dan setiap pertanyaan dijawab dengan cepat kami membuat sebutan khusus dari Najla Timothy dan Widya untuk memberikan jaminan seperti apa kejutan indah untuk disambut dengan ulang tahun selamat datang ketika kami check-in ke kamar kami keramahan yang ditunjukkan oleh staf terutama di restoran Kwee Zeen memastikan setiap pengalaman makan selama minggu itu mem,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Pelayanan Staf & Keramahan
George Dumitrescu,2025,5,menginap kami di Sofitel Bali Nusa Dua Beach Resort benar-benar luar biasa semuanya sempurna dari kamar tanpa noda dan tempat tidur nyaman untuk layanan yang luar biasa dari staf kolam renang yang menakjubkan pantai pribadi tenang dan indah dipelihara dan sarapan buffet adalah salah satu yang terbaik yang pernah kami miliki dengan pilihan besar hidangan internasional taman tropis dan suasana yang damai membuatnya tempat yang sempurna untuk bersantai dan bersantai sangat direkomendasikan bagi siapa pun mencari kemewahan sejati masuk Bali,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Kebersihan & Kenyamanan Kamar
Ben Daly,2025,5,kami memiliki keluarga yang luar biasa tinggal di sofitel nasa dua bali resor ini indah kolam renang yang sempurna untuk anak-anak dan semuanya benar-benar baik ditangani itu adalah jenis tempat di mana Anda benar-benar dapat mematikan dan menikmati beberapa waktu keluarga yang tepat teriakan besar untuk diah dan bagus yang sangat merawat kami mereka sangat ramah selalu membuat anak-anak merasa istimewa dan benar-benar pergi keluar dari jalan mereka untuk memastikan kami memiliki semua yang kami butuhkan layanan mereka benar-benar membuat kita tinggal tidak terlupakan sangat merekomendasikan sofitel nasa dua untuk keluarga tidak bisa meminta liburan yang lebih baik kita akan pasti,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Fi63an126er1a,2025,5,Suasana dan suasana yang bagus kualitas kamarnya bagus dan seluruh resor dan akses dekat ke pantai adalah sangat besar tambah makanan barang-barang yang sangat baik dan teriakan ekstra keluar ke pelayan kami hendra untuk menyediakan layanan berkualitas terima kasih,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Kebersihan & Kenyamanan Kamar
Denise Brooks,2025,4,proses masuk cek cukup lambat dengan banyak orang menunggu masuk kursi nyaman suana bel kami membuat kita merasa sangat menyambut dan aman ketika ia membawa kita ke kamar kami disarankan di check out untuk duduk juga tapi tanpa tagihan untuk membayar karena kami membayar ketika kami pergi saya tidak akan duduk dan menunggu hanya untuk mengucapkan selamat tinggal jika tidak kru di resor benar-benar fabulous kamar itu nyaman dan luas tapi saya pikir tempat tidur mungkin karena penggantian kasur kami memiliki waktu fabulous meskipun dan akan merekomendasikan istirahat di resor ini,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,negative,Pelayanan Staf & Keramahan
Maram Madan,2025,5,Kami tinggal masuk 3 hotel dan sebuah villa selama kunjungan kami ke bali sofitel adalah yang terbaik mereka membuat bulan madu kami ekstra khusus layanan sangat baik terutama liah dia membuat bulan madu kami dan ulang tahun saya mengatur yang sangat baik pilihan makanan baik-baik saja untuk beberapa malam tinggal dan kamar makan baik kami memiliki pilihan BBQ malam buffet agak terbatas tapi itu adalah suasana yang besar dengan hiburan langsung hotel memiliki pantai sendiri dan ada aktivitas air di dekatnya jadi Anda akan menyukainya jika Anda berada dalam aktivitas air yang paling penting adalah kita bahkan tidak melihat semut atau serangga masuk,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Kualitas Makanan & Restoran
Jazz Bir,2025,4,Saya telah memesan dengan luka dan umpan balik saya akan bahwa sementara Anda diberikan kupon koktail mereka hanya dapat digunakan di toya yang dapat ditutup karena cuaca masuk tambahan Anda hanya dapat menggunakan kupon makan malam di dua tempat di mana toya adalah satu dan lagi jika itu ditutup Anda memiliki satu pilihan pilihan yang satu-satunya pilihan lain adalah kwizeen dan mereka memiliki rentang yang sangat terbatas pilihan vegetarian,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Infrastruktur (AC/WiFi/Parkir/Air)
Gabriel Braga,2025,5,Jika Anda ingin diperlakukan seperti kerajaan lihat tidak lebih jauh dari sofitel bali dari saat saya tiba tingkat layanan adalah tak tertandingi jelas mereka bangga diri pada keunggulan campuran kemewahan Perancis dan kehangatan Balinese membuat untuk suasana yang benar-benar unik saya menikmati setiap menit dari tinggal saya itu bukan hanya liburan itu adalah pengalaman kelas dunia jika Anda mencari waktu terbaik masuk bali ini adalah tempat yang tepat,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Pelayanan Staf & Keramahan
Priscilla Chrisanita,2025,2,Untuk jujur meskipun hotel adalah hotel bintang lima sayangnya layanan seperti hotel bintang tiga tidak seperti hotel bintang lima lainnya masuk bali seperti kempinski hotel ritz carlton hotel hyatt regency atau andaz ketika Anda dapat menemukan pengalaman mewah nyata dengan harga yang sama seperti sofitel di sofitel kolam renang banyak dari mereka hijau masuk warna seperti lumpur karena pemeliharaan yang buruk dan setiap kegiatan seperti sepeda anak klub Anda perlu membayar tambahan pilihan sarapan hanya begitu miskin masuk anak klub ada sebenarnya lebih dari delapan staf ditagih tetapi masih Anda tidak dapat meninggalkan Anda,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,negative,Fasilitas Hotel (Kolam/Gym/Spa)
Valeria Diaz Lopez,2025,5,Saya dan teman saya tinggal di hotel ini dan jujur itu adalah salah satu hotel terbaik yang pernah saya tinggal di tempat ini indah dan orang-orang sangat indah kamar-kamarnya luas dan modern dan kami memiliki pemandangan resort luar biasa fasilitas luar biasa layanan adalah sepuluh sepuluh dan semuanya bersih dan tetap rapi jika Anda ingin tinggal di suatu tempat masuk bali buku di sini Anda tidak akan menyesal,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Kebersihan & Kenyamanan Kamar
Natalia,2025,5,menginap kami di hotel sofitel masuk nasa dua benar-benar luar biasa dari awal sampai akhir staf sangat ramah dan benar-benar ramah selalu pergi di atas dan di luar untuk membuat kami merasa disambut dan peduli dengan fasilitas luar biasa dari kolam renang yang indah ke ruang tamu klub semuanya melebihi harapan kami pengalaman makan sama mengesankan dengan setiap restoran menawarkan makanan yang sangat indah menyajikan makanan khusus menyebutkan untuk kwee zen dan anggota staf yang indah ria yang membuat makanan kami lebih berkesan dia begitu perhatian hangat dan selalu siap dengan rekomendasi makanan fantastis benar-benar st,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Andry Pramana,2025,5,Saya baru-baru ini memiliki kesenangan tinggal di Sofitel Bali dan saya harus mengatakan itu benar-benar tak terlupakan Rai yang mengawasi ruang tamu klub dan tim butler layak disebut khusus untuk memberikan layanan luar biasa yang melampaui harapan saya dari saat saya tiba keramahan hangat dan menyambut kamar itu bersih tanpa cacat dengan pemandangan yang menakjubkan yang hanya menakjubkan fasilitas adalah top level dan makanan disajikan masuk ruang tamu adalah lezat dan terlatih siap Rai tim pergi di atas dan di luar untuk memastikan tinggal saya,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Pelayanan Staf & Keramahan
Z O,2025,3,poin baik baik dipelihara dan keseluruhan fasad menakjubkan dan fasilitas downers ini adalah sofitel ketiga kami tahun ini dua lainnya adalah siem reap dan phnom penh sofitel bali kurang dari sentuhan pribadi tertentu dua sp siem reap berhasil mencapai hal tersenyum pada Anda tetapi Anda mendapatkan perasaan itu semua hanya sebuah pertunjukan di siem reap dan phnom penh pada check masuk kami secara pribadi disambut oleh manajer umum mereka pada hari kedua kami sedang dihubungi dengan nama bahkan oleh hal-hal yang tidak kami berinteraksi dengan sebelum siem reap hal-hal benar-benar tampak seperti,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Pelayanan Staf & Keramahan
shania nadine,2025,5,Kami makan malam di cucina dan makanan luar biasa sarapan di kwee zeen juga hebat dengan banyak pilihan kami benar-benar menikmati kolam renang akses pantai pribadi dan bagaimana bersih dan baik dipertahankan semuanya staf semua ramah dan menyambut lokasi juga sempurna hanya berjalan kaki singkat ke Bali koleksi kami memiliki tinggal yang indah dan tidak sabar untuk kembali,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Pelayanan Staf & Keramahan
김나오미,2025,5,Robert benar-benar membuat bulan madu kita tinggal di sofitel tak terlupakan dia berbicara korea lancar dan konsisten memberikan bantuan hangat bijaksana dan profesional sepanjang tinggal kita tidak peduli situasi dia selalu baik perhatian dan siap membantu terima kasih kepada robert bulan madu kami merasa sangat nyaman stress bebas dan penuh dengan momen bahagia kami ingin mengungkapkan terima kasih tulus kami untuk robert untuk membuat bulan madu kami begitu istimewa kami menyesal bahwa kami tidak bisa bertemu dengannya di check out tapi kami berharap untuk melihat dia lagi ketika kita kembali ke sofitel untuk liburan lain setelah bekerja keras dan menghemat,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Pelayanan Staf & Keramahan
SKIN BY STELLA,2025,5,Kami baru-baru ini tinggal di Sofiitel Bali Nusa Dua Beach Resort dan saya jujur tidak bisa mengekspresikan cukup betapa indah dan baik staf selama seluruh kita tinggal kami merasa begitu diberkati dari saat kami tiba kolam layanan makanan dan minuman semua benar-benar luar biasa semuanya melampaui harapan kami sangat khusus sebutan untuk butler kita diah yang benar-benar membuat kita tinggal luar biasa setiap pagi dia datang untuk melihat kami sarapan untuk memastikan kita memiliki semua yang kita butuhkan untuk hari dan bahwa semua pemesanan kami yang ditangani kepribadian hangat dan layanan luar biasa membuat kita merasa begitu baik ditangani kami sangat merekomendasikan Sofi,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Pelayanan Staf & Keramahan
Phusit Makmangme,2025,5,Resort ini luar biasa pemandangan sangat menakjubkan dan properti keseluruhan benar-benar lima bintang malang bahwa i'm hanya di sini untuk menghadiri pertemuan jadi saya tidak mendapatkan untuk menikmati sepenuhnya kolam renang atau pantai yang indah fasilitas pertemuan dan layanan bisnis yang sangat baik tetapi pengaturan membuat Anda langsung ingin beralih ke mode liburan lain kali saya pasti akan menghabiskan waktu untuk hotel ini untuk liburan yang tepat sangat direkomendasikan untuk bisnis dan rekreasi,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Melissa Winship,2025,5,Kami tinggal di sofitel dua villa taman selama 2 malam kamarnya dipertahankan pada standar yang sangat tinggi dan kami sangat baik dijaga oleh butler kami robert robert sangat perhatian sangat baik dalam membantu kami membuat reservasi makan malam akan menjadwalkan ketika housekeeping akan datang ke villa kami dan terus menjaga kami bahkan setelah check keluar sementara kami tinggal di villa untuk pagi hari akan sangat merekomendasikan tinggal di sofitel,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Pelayanan Staf & Keramahan
molly yvonne,2025,5,Setiap anggota staf pergi ke atas dan di luar untuk membuat kita menginap tak terlupakan concierge luar biasa mereka menangani semua aktivitas kami dan makan pemesanan dengan mudah melalui whatsapp yang membuat semuanya begitu nyaman staf menunggu sangat perhatian dan untuk kejutan saya mereka bahkan meninggalkan kue ulang tahun gratis masuk kamar kami pada check masuk karena itu kebetulan ulang tahun saya hari itu sentuhan yang begitu bijaksana kami juga memesan makan malam pantai romantis untuk pasangan saya dan saya dan tim benar-benar melampaui harapan mereka memiliki bunga segar di mana-mana bahkan dicetak dan membingkai salah satu foto kami untuk ditampilkan di,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Pelayanan Staf & Keramahan
Carmen Cheung,2025,5,Saya benar-benar menikmati pengalaman saya masuk sofitel ini harus menjadi salah satu akomodasi terbaik saya tinggal masuk dalam bali dari saat saya tiba layanan telah sempurna staf semua ramah dan mereka benar-benar menjaga Anda pasangan saya tidak baik-baik saja sebelum kami tiba dan kami dapat mendapatkan perawat untuk melihat dia masuk kamar kami kamar bersih dan mereka juga menyediakan banyak fasilitas gratis mereka memiliki begitu banyak pilihan restoran yang berbeda bar pilihan dan bahkan pantai pribadi mereka sendiri kami bahkan tidak perlu meninggalkan resort selama kami tinggal karena mereka memiliki semua yang saya juga ingin untuk,KOMPETITOR,Bintang 5,SofitelBaliNusaDuaBeachResort,positive,Pelayanan Staf & Keramahan
