User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
mohamed ilyaz,2025.0,2,Saya tinggal 3 malam hotel cukup tua tidak yakin jika kita dapat memanggil sebagai 5 hotel di mana mereka mengenakan biaya untuk botol air dari tamu ketika Anda berjalan keluar dari air masuk kamar Anda staf cuci pakaian berdering lonceng tidak berhenti masuk pagi yang benar-benar mengganggu transportasi bandara adalah 150k untuk bahkan 1 menit berkendara sarapan buffet sangat kurang pilihan melayani restoran harga adalah mimpi buruk saya tidak merekomendasikan untuk makan masuk di hotel restoran layanan rata-rata pada hari satu pengemudi buggy bahkan tidak tersenyum karena saya memiliki 3 bagasi s dia tidak oke untuk drop di kamar saya,BUMN,Bintang 5,ThePatraBaliResort&Villas,negative,Harga & Value for Money
Ria,2025.0,5,Saya suka patra bali saya tinggal di sana beberapa kali lokasi yang luar biasa itu dekat dengan bandara tapi saya tidak merasa terganggu oleh kebisingan saya benar-benar menikmati pemandangan matahari terbenam Anda dapat melihat pesawat mendarat dan lepas landas dengan matahari terbenam di belakang mereka pantai masuk depan resor indah Anda dapat berenang ada patung besar dan indah di sini juga kamar dan bangunan yang cukup tua tetapi dengan baik dipertahankan ukuran kamar besar beberapa dari mereka akan mengharuskan Anda untuk mendaki tangga jadi jika Anda memiliki masalah dengan tangga mungkin bisa meminta kamar di lantai saya suka hotel tua,BUMN,Bintang 5,ThePatraBaliResort&Villas,positive,Lokasi & Akses Strategis
Mustafa Moutaz,2025.0,3,Makanan diterima layanan kamar adalah lokasi yang baik atmosfer yang baik pergi ke kamar Anda mengganggu terutama jika Anda ingin mobil Anda harus menunggu beberapa menit jika ada mobil yang akan masuk lobi Anda harus berjalan 5 minus atau menunggu mobil mereka perlu menambahkan beberapa handuk baru dan membersihkan seluruh ruangan terutama kamar mandi,BUMN,Bintang 5,ThePatraBaliResort&Villas,positive,Kebersihan & Kenyamanan Kamar
Lauren Pierik,2025.0,1,Saya memiliki pengalaman yang sangat buruk dengan resor ini saya melakukan pembayaran melalui transfer bank seperti yang diperintahkan tetapi hanya pada hari berikutnya setelah uang telah dikirim mereka memberitahu saya bahwa bank-bank Indonesia tidak dapat diandalkan dan bahwa itu bisa memakan waktu lama untuk dana untuk tiba karena ini saya terpaksa membayar kedua kali dengan kartu kredit masuk untuk mengamankan pemesanan saya bulan kemudian uang dari transfer bank secara resmi debit dari akun saya tetapi resor terus mengklaim bahwa mereka tidak pernah menerima ketika saya menghubungi mereka mereka menolak untuk mengeluarkan pengembalian masuk fakta selama panggilan telepon mereka,BUMN,Bintang 5,ThePatraBaliResort&Villas,negative,Fasilitas Hotel (Kolam/Gym/Spa)
Aini,2025.0,5,ada bintang sepuluh engga wow banget yang kasi ratting 1 ini patut dipertanyakan beneran di sini apa buzzer hehehe saya datang bersama keluarga sudah pukul 2 dini hari petugas dan kru tetap menyambut kami dengan ramah dan baik diantar dengan pak diamus yang sudah bekerja 24 tahun di hotel ini sehat selalu bapak hotel aset plat merah ini di bawah naungan pertamina jadi tahu sedikit sejarah pagi kami sarapan dan anak usia di bawah 6 tahun tidak dikenakan biaya tambahan setelah sarapan kami jalan jalan ke pantai dan hotel memiliki akses sendiri ke pantai teman teman bisa melihat landasan landasan landasan pesawat karena hotel ini emang tepat berada di sisi bandara,BUMN,Bintang 5,ThePatraBaliResort&Villas,positive,Pelayanan Staf & Keramahan
Biju Bhaskar,2025.0,4,sebuah resor yang damai dekat bandara dengan tata letak yang luas dan pesona tradisional Balinese saya senang terkejut dengan upgrade gratis ke suite berkat tim hotel villa itu luas dan dikelilingi oleh taman yang indah buggies tersedia untuk dipindahkan antara lobi kolam renang dan pantai yang sangat nyaman menyukai pantai akses dan sarapan bahkan memiliki beberapa pilihan India tempat yang bagus untuk bersantai dan bersantai sebelum penerbangan,BUMN,Bintang 5,ThePatraBaliResort&Villas,positive,Fasilitas Hotel (Kolam/Gym/Spa)
iksan surya tirta,2025.0,5,best deal banget kolam renang luas ada kolam terpisah untuk anak yang cukup besar belakang hotel langsung view pantai jarak dari lobi ke kamar jauh tapi ada buggy mobil yang siap antar jemput,BUMN,Bintang 5,ThePatraBaliResort&Villas,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Steven Lee,2025.0,3,Tentu saja bukan bintang 5 tidak perlu memilih satu ini bec lokasi mereka ke kamar bandara sangat tua dan jauh dari pintu masuk lobi,BUMN,Bintang 5,ThePatraBaliResort&Villas,negative,Lokasi & Akses Strategis
Riddhi Sangoi,2025.0,1,properti dan kamarnya baik layanan kamar mereka baik tapi AC mereka tidak bekerja setelah jam 12 masuk pagi dan restoran mereka dan pilihan makanan mereka menyedihkan restoran bau buruk dan makanan di sini tidak enak,BUMN,Bintang 5,ThePatraBaliResort&Villas,negative,Kualitas Makanan & Restoran
Shades of the City Ky,2025.0,5,hotel bintang 5 yang baru dan polish setidaknya x3 x4 kali harga kamar ini sangat besar ya itu tua namun tidak bau bagian busuk tidak akan merekomendasikan restoran itu terlalu mahal dengan menu barat kecil,BUMN,Bintang 5,ThePatraBaliResort&Villas,negative,Kebersihan & Kenyamanan Kamar
Taufiqur Rohman,2025.0,5,resort yang luas dengan konsep kamar berbentuk villa memiliki beberapa kolam renang yang memiliki akses ke pantai menu sarapan bervariasi selain itu patra dekat sekali dengan bandara bisa jalan kaki,BUMN,Bintang 5,ThePatraBaliResort&Villas,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Nurotus Saniyah,2025.0,5,Disarankan sekali resortnya luas akses pantai dekat sekali dengan bandara hotel lama tapi terawat sekali kamar luas dan bersih makanan oke dan staf2nya sangat ramah dan membantu sekali pasti akan kembali,BUMN,Bintang 5,ThePatraBaliResort&Villas,positive,Kebersihan & Kenyamanan Kamar
Rosie,2025.0,5,resortnya luas banget kamarnya juga luas dan nyaman kolamnya luas akses langsung ke pantai enak buat yang mau liburan santai di hotel saja bisa matahari terbenam di pantai,BUMN,Bintang 5,ThePatraBaliResort&Villas,positive,Fasilitas Hotel (Kolam/Gym/Spa)
MAHESHKUMAR JANI,2025.0,5,Resor ini sangat bagus dan radhitya yang bekerja di sini adalah orang hebat dia sangat membantu dan juga seorang panduan yang baik yang juga membimbing Anda di tempat-tempat indah masuk bali,BUMN,Bintang 5,ThePatraBaliResort&Villas,positive,Kualitas Makanan & Restoran
Yonarisa Prahesti,2025.0,5,Pada akhir Mei keluarga saya dan saya bepergian ke Bali dan memilih untuk tinggal di Patra Bali Resort Villas terutama karena datang sangat direkomendasikan sebagai hotel keluarga ramah Untungnya itu memenuhi harapan kami dan memberikan kami pengalaman yang benar-benar berkesan dari saat kami tiba staf sangat membantu dan ramah selalu siap untuk membantu dengan senyuman meskipun proses masuk pemeriksaan mengambil sedikit waktu tim memperhatikan kami bepergian dengan bayi dan dengan murah hati menawarkan kami kamar gratis upgrade gerakan yang sangat bijaksana bahwa kami benar-benar menghargai lokasi yang ideal hanya beberapa menit dari ngurah,BUMN,Bintang 5,ThePatraBaliResort&Villas,positive,Pelayanan Staf & Keramahan
raka susanti,2025.0,4,Saya memberikan materi tentang penyakit menular dan tidak menular hotel patra bali resort villas salah satu resort di bali yang langsung menghadap ke pantai sangat cocok untuk wisatawan yang sangat menyukai pantai saya mencoba spagettinya sangat enak pelayanan ramah dengan tempat parkir yang luas dan dekat bandara saya suka ngurah rai,BUMN,Bintang 5,ThePatraBaliResort&Villas,positive,Pelayanan Staf & Keramahan
Giovanni P,2025.0,5,Kami hanya tinggal beberapa malam di Patra Resort dan memiliki pengalaman yang sangat indah lokasi super nyaman sangat dekat dengan bandara yang membuat kedatangan dan keberangkatan kami mudah saya sedikit khawatir setelah membaca beberapa ulasan tentang kemungkinan kebisingan dari bandara tapi jujur saya tidak mendengar sesuatu itu tenang damai dan benar-benar mudah untuk tidur resort memiliki banyak kolam renang dan orang dewasa hanya satu yang sangat tenang dan santai sarapan adalah sorotan lain dengan pilihan yang besar pilihan segar termasuk makanan disiapkan di tempat staf sangat ramah dan perhatian selalu memastikan semuanya,BUMN,Bintang 5,ThePatraBaliResort&Villas,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Wiraguna Goes Bali,2025.0,5,pengalaman luar biasa di patra bali suasana damai staf ramah fasilitas lengkap dan makanan lezat tempat yang sempurna untuk bersantai belajar dan menikmati keindahan bali tiga hari yang indah di patra bali tempat damai orang-orang dan benar-benar kenangan saat terima kasih patra bali,BUMN,Bintang 5,ThePatraBaliResort&Villas,positive,Pelayanan Staf & Keramahan
Alex Maj,2025.0,4,kami memesan dan menelepon melalui sebelum kedatangan kami untuk mengatakan kami membutuhkan dua tempat tidur kembar dorong bersama-sama seperti memiliki anak-anak kecil kami mendapat konfirmasi bahwa itu mudah dilakukan penerbangan kami tertunda selama delapan jam dan kami tiba di hotel tanah tampak menakjubkan pada kedatangan mereka pasti terlihat lebih baik seperti Anda bertanya-tanya lapangan tapi kami sampai ke resepsi dan ditahan diberitahu kami harus menunggu yang sangat mengganggu mengingat memeriksa adalah sehari sebelum kami tiba di kamar kami akhirnya adalah raja jadi itu tidak apa yang kami inginkan itu tidak terlalu besar jadi kami pergi sarapan pilihan kami adalah untuk pergi atau memeriksa keluar kamar lain dan villa kami,BUMN,Bintang 5,ThePatraBaliResort&Villas,negative,Lokasi & Akses Strategis
Joe,2025.0,1,Perjalanan tidak selalu cantik tidak selalu nyaman kadang-kadang menyakitkan bahkan menghancurkan hati Anda tapi itu tidak apa-apa perjalanan mengubah Anda itu harus mengubah Anda Anthony Bourdain Patara masuk kuta bali telah menjadi karakter berulang masuk kisah keluarga kami selama lebih dari 15 tahun sebuah hantu yang pernah dicintai di mana matahari terbenam melukis langit masuk warna api dan lautan berbisik janji melarikan diri tapi pada kunjungan terbaru kita naskah membalik apa yang pernah menjadi pelukan akrab terasa lebih seperti tepuk tangan lelah dari seorang teman lama yang membiarkan diri pergi ke Patara,BUMN,Bintang 5,ThePatraBaliResort&Villas,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Amrutha Jayavelu,2025.0,1,Pengalaman mengerikan makanan di bawah rata-rata untuk layanan pelanggan mengerikan dan rumah menjaga kamar tua dan jatuh ke bawah kunci pintu ke kamar tidak bekerja kulkas masuk kamar tidak bekerja listrik kami keluar dan itu membutuhkan 3 panggilan untuk mendapatkan seseorang untuk datang melihat sampah uang mutlak,BUMN,Bintang 5,ThePatraBaliResort&Villas,negative,Harga & Value for Money
pritha chakrobarty,2025.0,2,Aku memiliki harapan tinggi dari hotel tapi membiarkanku turun pantai kotor tertunda kamar layanan ditugaskan jauh terpisah meskipun kami memesan 3 bulan sebelum sarapan baik,BUMN,Bintang 5,ThePatraBaliResort&Villas,negative,Kualitas Makanan & Restoran
Donna P77,2025.0,5,Kami tinggal di sini untuk malam terakhir masuk Bali dan hanya harus membayar 60aud untuk tinggal masuk kamar sampai jam 6 malam karena kami memiliki penerbangan jam 10 malam kamar-kamar itu menakjubkan kolam renang adalah sarapan buffet hebat adalah luar biasa salah satu yang terbaik saya telah melihat staf sangat akomodasi dan cek masuk itu sempurna di bawah 5 menit itu secara harfiah di sebelah bandara kami melompat masuk selembar dan hanya membutuhkan 8 menit untuk stadion bar,BUMN,Bintang 5,ThePatraBaliResort&Villas,positive,Fasilitas Hotel (Kolam/Gym/Spa)
akash thakkar,2025.0,2,Resort terletak di sebelah bandara dan itu pantai berhadapan resort akses langsung ke pantai dari resort tapi pantai tidak bahwa kamar bersih sangat tua resort sangat dibutuhkan renovasi semuanya terasa sangat tua dan sekarang datang masalah utama kami sampai di resort pada satu setengah sore waktu masuk cek adalah dua sore kami hanya setengah jam awal kamar siap kita dapat melihat bahwa resort adalah enam puluh tujuh puluh kosong masih kami diberitahu bahwa kamar Anda tidak siap kami akan memberikan Anda pada dua jam seperti waktu masuk kami memeriksa juga dan diminta untuk menunggu kami menunggu tidak ada yang repot untuk menelepon kami ketika kamar itu,BUMN,Bintang 5,ThePatraBaliResort&Villas,negative,Lokasi & Akses Strategis
Tom Attenborough,2025.0,3,Anda harus memiliki beberapa hal yang Anda lakukan untuk membuat Anda tidak perlu untuk mendapatkan lebih dari satu kali lebih baik untuk Anda untuk mendapatkan lebih dari satu kali lebih baik untuk Anda untuk Anda untuk mendapatkan lebih dari satu kali lebih baik untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda untuk Anda,BUMN,Bintang 5,ThePatraBaliResort&Villas,positive,Harga & Value for Money
DrTempie,2025.0,1,Ini bukan hotel bintang lima kamar-kamarnya lelah dan masuk beberapa kasus benar-benar jatuh ke bawah kami memiliki tiga kamar dengan semua masalah yang berbeda rusak kepala shower yang ketika Anda mengubah air panas dinding belakang mandi dan banjir kamar dipanggil staf untuk datang membantu dengan mandi dan diberitahu itu rusak hanya mengambilnya dari kait dan mencuci diri sendiri bahwa cara rak handuk jatuh keluar dari dinding dan retak seluruh keluar kamar tanah taman meskipun bagus tumbuh tidak dipertahankan sama sekali dan terlihat seperti jalan-jalan adalah,BUMN,Bintang 5,ThePatraBaliResort&Villas,negative,Fasilitas Hotel (Kolam/Gym/Spa)
"Moch Faisal Karim, PhD",2025.0,5,Kami tinggal di Patra Resort selama dua malam dan kami terkejut dengan menyenangkan meskipun itu adalah properti milik negara secara teknis anak perusahaan pertamina itu sangat baik dipelihara desain mungkin merasa sedikit klasik tetapi ada pesona abadi untuk itu yang membuat pengalaman yang berkesan setiap kamar pada dasarnya villa sendiri villa yang lebih kecil dibagi menjadi dua tingkat baik Anda berada di lantai dasar atau lantai atas dan keduanya merasa luas villa yang lebih besar satu lantai dan menawarkan bahkan lebih banyak ruang untuk bersantai sarapan yang layak tidak banyak variasi tetapi cukup untuk memulai hari,BUMN,Bintang 5,ThePatraBaliResort&Villas,positive,Infrastruktur (AC/WiFi/Parkir/Air)
Michael Power,2025.0,5,mewah terjangkau sejalan dari bandara tapi tidak bising staf yang memperhatikan makanan itu lezat dan lingkungan itu hanya indah,BUMN,Bintang 5,ThePatraBaliResort&Villas,positive,Pelayanan Staf & Keramahan
M. Rizki Trianto,2025.0,5,Saya pernah menginap di patra bali tahun 2012 bersama ayah saat dia dinas waktu itu masih bocil tapi vibes nya masih nempel banget resortnya luas bener sampe kudu jalan jauh buat ke kolam tapi saat nyampe liat pantai langsung dari kolam tuh berasa di film sarapan buffet pertama gue yang mewah dan ada minuman dingin yang bikin gue ngerasa kayak tamu kecil vip malemnya duduk di balkon sambil melihat bintang ditemenin suara ombak,BUMN,Bintang 5,ThePatraBaliResort&Villas,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Tuti Martasyari,2025.0,1,Ya beda2 pengalaman orang ya kalau yang saya rasakan pelayanan nya kurang entah kenapa mungkin emang saat sya saja yang monyet disitu salah 1 org yang mendapatkan pelayanan kurang tidak mau kembali kesana lagi,BUMN,Bintang 5,ThePatraBaliResort&Villas,negative,Harga & Value for Money
Lyric Natasha N,2025.0,5,Setiap orang yang mengeluh tentang tempat ini mungkin Karen staf sangat baik kami tinggal di sini dengan keluarga untuk ulang tahun putri kami pada ulang tahunnya staf menyanyikan ulang tahun selamat untuknya di sarapan dan membawa keluar mereka mengubah kamar kami ketika kami merasa AC tidak bekerja resor yang indah pasti akan merekomendasikan tinggal di sini satu-satunya hal yang kami akan katakan adalah membaca biaya cuci dengan benar seperti yang kami tidak dan terkejut ketika kami mendapat tagihan yang cukup besar pada akhir tinggal kami untuk 3 beban cuci jadi akan menyarankan untuk membawa pakaian Anda ke tempat lokal dekat untuk memiliki mereka dicuci ke,BUMN,Bintang 5,ThePatraBaliResort&Villas,positive,Pelayanan Staf & Keramahan
